batch,episode_start,epsilon,mean,std,min,max,p25,p50,p75
93,47616,0.999057,-4.16422,0.405673,-5.64706,-3.00705,-4.37301,-4.11029,-3.91023
94,48128,0.999047,-4.1649,0.36328,-5.53401,-3.11428,-4.34559,-4.13802,-3.94531
95,48640,0.999037,-4.14759,0.403885,-5.81066,-3.19485,-4.35654,-4.10003,-3.88817
96,49152,0.999027,-4.14173,0.370423,-5.62745,-2.94363,-4.37737,-4.12454,-3.91
97,49664,0.999017,-4.1731,0.375642,-5.76471,-3.17555,-4.36604,-4.14093,-3.92325
98,50176,0.999007,-4.15862,0.382199,-5.91177,-3.1299,-4.35907,-4.14415,-3.91728
99,50688,0.998996,-4.1944,0.401967,-5.88235,-3.27175,-4.41108,-4.15824,-3.93704
100,51200,0.998986,-4.12783,0.382291,-6.02941,-2.77083,-4.32667,-4.0962,-3.88343
101,51712,0.998976,-4.16498,0.36957,-5.78523,-3.14461,-4.37661,-4.14737,-3.93352
102,52224,0.998966,-4.16306,0.390646,-5.96078,-3.22335,-4.35792,-4.14553,-3.91498
103,52736,0.998956,-4.19268,0.423269,-6.05882,-3.29534,-4.4084,-4.11106,-3.92946
104,53248,0.998946,-4.15145,0.408925,-5.572,-3.04075,-4.34566,-4.12071,-3.87891
105,53760,0.998936,-4.1703,0.404875,-6.35294,-2.95864,-4.37898,-4.13634,-3.90901
106,54272,0.998925,-4.13801,0.391695,-5.76838,-2.91391,-4.35769,-4.108,-3.89208
107,54784,0.998915,-4.18944,0.418718,-5.91177,-2.99694,-4.3642,-4.14721,-3.95182
108,55296,0.998905,-4.18379,0.410742,-5.58241,-3.05607,-4.37538,-4.15211,-3.92325
109,55808,0.998895,-4.16379,0.403528,-5.92157,-2.88909,-4.37791,-4.14476,-3.91161
110,56320,0.998885,-4.1632,0.378532,-5.59804,-2.75643,-4.35654,-4.14982,-3.92027
111,56832,0.998875,-4.16572,0.376338,-5.76471,-3.17463,-4.34429,-4.13726,-3.91728
112,57344,0.998865,-4.1598,0.427406,-5.84314,-2.89614,-4.35876,-4.11857,-3.89997
113,57856,0.998854,-4.17947,0.383253,-5.58088,-2.92739,-4.37423,-4.16575,-3.91437
114,58368,0.998844,-4.18338,0.41881,-5.70496,-2.95895,-4.40717,-4.13925,-3.90564
115,58880,0.998834,-4.12908,0.369039,-5.65257,-3.14982,-4.32322,-4.11412,-3.90127
116,59392,0.998824,-4.16293,0.391728,-5.74326,-3.06679,-4.37163,-4.12163,-3.91445
117,59904,0.998814,-4.16429,0.376182,-5.68689,-3.03707,-4.36895,-4.13787,-3.92471
118,60416,0.998804,-4.18359,0.399005,-5.52972,-2.83211,-4.37921,-4.14645,-3.93168
119,60928,0.998794,-4.15456,0.408802,-5.92157,-2.96661,-4.38235,-4.1152,-3.88235
120,61440,0.998783,-4.19507,0.410342,-5.4902,-2.43566,-4.40594,-4.16422,-3.93183
121,61952,0.998773,-4.13593,0.4053,-5.80392,-3.15839,-4.36098,-4.08931,-3.88664
122,62464,0.998763,-4.17774,0.419204,-5.76471,-2.53431,-4.38825,-4.15702,-3.90296
123,62976,0.998753,-4.15393,0.379219,-5.4902,-3.03768,-4.33739,-4.11106,-3.9375
124,63488,0.998743,-4.19445,0.421148,-5.77482,-3.03922,-4.4241,-4.15625,-3.94125
125,64000,0.998733,-4.17906,0.397878,-5.62745,-2.80852,-4.40211,-4.15502,-3.93413
126,64512,0.998723,-4.1283,0.395517,-6.19608,-2.97426,-4.32253,-4.10432,-3.85861
127,65024,0.998713,-4.16375,0.400458,-5.56863,-3.14308,-4.35708,-4.13542,-3.89706
128,65536,0.998702,-4.18344,0.404779,-5.76471,-2.73223,-4.39392,-4.13235,-3.92479
129,66048,0.998692,-4.17791,0.409281,-5.77512,-2.98958,-4.38381,-4.14216,-3.90617
130,66560,0.998682,-4.21439,0.393608,-5.4902,-3.01011,-4.41261,-4.17463,-3.93804
131,67072,0.998672,-4.16796,0.378785,-5.41268,-3.04718,-4.37255,-4.14139,-3.92639
132,67584,0.998662,-4.17671,0.40338,-5.4902,-3.02328,-4.37063,-4.15058,-3.92279
133,68096,0.998652,-4.15202,0.380249,-5.65778,-3.28952,-4.35179,-4.11075,-3.90947
134,68608,0.998642,-4.16494,0.410426,-5.97978,-3.00551,-4.37209,-4.13664,-3.89936
135,69120,0.998631,-4.15342,0.367131,-5.46507,-2.92525,-4.3701,-4.13848,-3.93987
136,69632,0.998621,-4.22474,0.413649,-5.73529,-3.12623,-4.43076,-4.18459,-3.95772
137,70144,0.998611,-4.13706,0.392756,-5.65135,-3.05423,-4.33678,-4.12454,-3.87592
138,70656,0.998601,-4.16348,0.422014,-5.76471,-2.64246,-4.36566,-4.1273,-3.88228
139,71168,0.998591,-4.14296,0.40434,-5.6489,-3.0867,-4.35976,-4.12301,-3.86336
140,71680,0.998581,-4.16369,0.386978,-6.31373,-3.11642,-4.34344,-4.14675,-3.92425
141,72192,0.998571,-4.13949,0.410841,-5.94118,-2.69301,-4.34559,-4.11566,-3.9123
142,72704,0.99856,-4.208,0.431321,-5.86275,-2.91483,-4.43888,-4.1705,-3.94876
143,73216,0.99855,-4.17525,0.375722,-5.4902,-3.20006,-4.37469,-4.13143,-3.92624
144,73728,0.99854,-4.18375,0.392958,-5.63143,-2.95251,-4.37332,-4.13863,-3.93344
145,74240,0.99853,-4.17308,0.394124,-5.45098,-3.16697,-4.39514,-4.14445,-3.91184
146,74752,0.99852,-4.15697,0.388411,-5.87255,-3.08456,-4.35516,-4.11642,-3.9123
147,75264,0.99851,-4.17287,0.410923,-5.84314,-3.18689,-4.38358,-4.1227,-3.90832
148,75776,0.9985,-4.17579,0.411693,-5.72549,-3.22028,-4.39384,-4.14706,-3.89323
149,76288,0.998489,-4.16297,0.388065,-5.72549,-2.82537,-4.37921,-4.12791,-3.91046
150,76800,0.998479,-4.17283,0.419971,-5.64706,-2.93627,-4.36903,-4.13189,-3.90771
151,77312,0.998469,-4.19386,0.39782,-5.64706,-3.18781,-4.39354,-4.16069,-3.92892
152,77824,0.998459,-4.17616,0.403395,-6.07843,-2.65656,-4.38764,-4.15839,-3.92854
153,78336,0.998449,-4.17874,0.396548,-5.83333,-3.02665,-4.40748,-4.14599,-3.91069
154,78848,0.998439,-4.16154,0.392667,-5.76471,-3.01103,-4.36887,-4.15426,-3.92272
155,79360,0.998429,-4.1638,0.406898,-5.80392,-3.03033,-4.36642,-4.12469,-3.8894
156,79872,0.998419,-4.17194,0.384951,-5.94118,-2.97243,-4.4012,-4.13511,-3.91789
157,80384,0.998408,-4.15589,0.378406,-5.72549,-3.15502,-4.38074,-4.12454,-3.92241
158,80896,0.998398,-4.14514,0.400632,-5.92157,-2.92953,-4.36006,-4.11658,-3.89139
159,81408,0.998388,-4.16007,0.400089,-5.61121,-3.16177,-4.37132,-4.1152,-3.91506
160,81920,0.998378,-4.16629,0.386839,-5.68627,-2.77083,-4.38258,-4.16085,-3.92211
161,82432,0.998368,-4.18819,0.403577,-5.77298,-3.24449,-4.41559,-4.15319,-3.92272
162,82944,0.998358,-4.19157,0.375486,-5.92157,-3.18413,-4.38848,-4.1705,-3.94807
163,83456,0.998348,-4.17866,0.370876,-5.88235,-3.11489,-4.36481,-4.14384,-3.94914
164,83968,0.998337,-4.18059,0.388842,-5.68627,-3.14798,-4.38726,-4.1345,-3.94049
165,84480,0.998327,-4.15116,0.395666,-5.90196,-2.98223,-4.36665,-4.13174,-3.91169
166,84992,0.998317,-4.16119,0.410268,-5.83333,-3.09896,-4.3583,-4.12561,-3.91215
167,85504,0.998307,-4.1858,0.409912,-5.80392,-3.08915,-4.40656,-4.1345,-3.90763
168,86016,0.998297,-4.14365,0.372969,-5.66667,-3.22335,-4.34651,-4.13542,-3.91391
169,86528,0.998287,-4.14665,0.399596,-6.39216,-3.03462,-4.32177,-4.09926,-3.89246
170,87040,0.998277,-4.1683,0.382402,-6.1106,-3.07721,-4.3701,-4.12714,-3.93168
171,87552,0.998266,-4.18902,0.408506,-5.64951,-2.92586,-4.39315,-4.16498,-3.93206
172,88064,0.998256,-4.17316,0.397695,-5.64706,-3.03094,-4.3966,-4.14185,-3.90495
173,88576,0.998246,-4.17831,0.421403,-5.9902,-3.08333,-4.37217,-4.13051,-3.91276
174,89088,0.998236,-4.16884,0.404339,-5.57108,-3.23131,-4.36244,-4.09942,-3.91291
175,89600,0.998226,-4.18227,0.379517,-5.66667,-3.11305,-4.3848,-4.16177,-3.93543
176,90112,0.998216,-4.17094,0.416165,-5.84314,-2.98315,-4.38274,-4.12975,-3.90472
177,90624,0.998206,-4.15571,0.377825,-5.55423,-2.98315,-4.37898,-4.13863,-3.89691
178,91136,0.998196,-4.16449,0.407965,-5.78431,-2.98897,-4.38304,-4.12163,-3.86834
179,91648,0.998185,-4.15574,0.387675,-5.72549,-2.86795,-4.35907,-4.13572,-3.9146
180,92160,0.998175,-4.16127,0.396449,-5.66667,-3.03309,-4.36351,-4.12025,-3.90211
181,92672,0.998165,-4.19337,0.408133,-6.07843,-2.87439,-4.39239,-4.15533,-3.92938
182,93184,0.998155,-4.1519,0.360799,-5.80392,-3.15533,-4.3472,-4.13067,-3.91376
183,93696,0.998145,-4.18018,0.397047,-5.87255,-2.87868,-4.37722,-4.15043,-3.93528
184,94208,0.998135,-4.17948,0.402348,-5.5481,-3.04105,-4.38917,-4.13848,-3.92157
185,94720,0.998125,-4.17956,0.392242,-6.31373,-3.00858,-4.37791,-4.14124,-3.947
186,95232,0.998114,-4.18758,0.408737,-5.88235,-3.22978,-4.37944,-4.13833,-3.92754
187,95744,0.998104,-4.16441,0.41684,-5.80392,-3.00368,-4.36267,-4.125,-3.89499
188,96256,0.998094,-4.16165,0.391768,-6.03922,-2.83517,-4.38687,-4.13863,-3.91674
189,96768,0.998084,-4.17397,0.388541,-5.67923,-3.14798,-4.40985,-4.11336,-3.91383
190,97280,0.998074,-4.18087,0.390505,-5.78431,-2.96109,-4.39545,-4.13588,-3.92624
191,97792,0.998064,-4.16033,0.400302,-6.11826,-2.67433,-4.37653,-4.14139,-3.88672
192,98304,0.998054,-4.15089,0.40399,-6.06863,-2.71415,-4.35271,-4.13251,-3.89101
193,98816,0.998043,-4.17666,0.401836,-6.05882,-3.04963,-4.39913,-4.13741,-3.91138
194,99328,0.998033,-4.17264,0.390004,-5.53707,-3.15288,-4.36803,-4.14292,-3.91322
195,99840,0.998023,-4.15231,0.381954,-5.68627,-3.178,-4.35562,-4.12163,-3.92203
196,100352,0.998013,-4.20239,0.40789,-5.7451,-3.02114,-4.40809,-4.1708,-3.93865
197,100864,0.998003,-4.178,0.399227,-5.66667,-2.96354,-4.38235,-4.13006,-3.90219
198,101376,0.997993,-4.16931,0.38855,-5.70496,-2.86121,-4.37232,-4.11857,-3.92195
199,101888,0.997983,-4.163,0.400546,-5.80392,-3.18811,-4.36596,-4.13771,-3.91828
200,102400,0.997972,-4.17157,0.361501,-5.52941,-3.04136,-4.37155,-4.13603,-3.91896
201,102912,0.997962,-4.18518,0.405912,-5.94118,-2.82721,-4.40035,-4.13618,-3.93275
202,103424,0.997952,-4.16421,0.417989,-6.06863,-2.63879,-4.40862,-4.13542,-3.8868
203,103936,0.997942,-4.14843,0.381537,-5.56863,-3.12408,-4.35646,-4.12714,-3.90181
204,104448,0.997932,-4.13832,0.39789,-5.76471,-3.13603,-4.34275,-4.10034,-3.87538
205,104960,0.997922,-4.15885,0.425296,-5.96078,-2.61458,-4.38274,-4.14032,-3.89943
206,105472,0.997912,-4.16135,0.405115,-5.92157,-2.79994,-4.35692,-4.15365,-3.90464
207,105984,0.997902,-4.15481,0.402539,-5.59804,-3.14645,-4.37937,-4.11765,-3.88932
208,106496,0.997891,-4.14477,0.38467,-5.91115,-2.86489,-4.35279,-4.13113,-3.89001
209,107008,0.997881,-4.19073,0.388752,-5.68627,-3.1492,-4.36826,-4.15763,-3.96109
210,107520,0.997871,-4.20008,0.422057,-5.68627,-3.05974,-4.42417,-4.14415,-3.93168
211,108032,0.997861,-4.18282,0.395233,-5.48039,-3.16759,-4.37462,-4.15441,-3.93467
212,108544,0.997851,-4.16727,0.354176,-5.35294,-2.82261,-4.36527,-4.1636,-3.93107
213,109056,0.997841,-4.16426,0.410702,-6.39216,-2.88205,-4.36435,-4.1538,-3.91659
214,109568,0.997831,-4.16108,0.369207,-5.34007,-3.05974,-4.36275,-4.13634,-3.91659
215,110080,0.99782,-4.18091,0.41024,-5.58824,-2.62224,-4.3989,-4.14415,-3.91782
216,110592,0.99781,-4.15909,0.379173,-5.79259,-2.95956,-4.38404,-4.13113,-3.89185
217,111104,0.9978,-4.16592,0.389947,-5.68627,-3.04289,-4.36382,-4.12607,-3.90227
218,111616,0.99779,-4.14614,0.355506,-5.71569,-3.00092,-4.36412,-4.12178,-3.92256
219,112128,0.99778,-4.15968,0.396127,-5.53952,-2.68934,-4.40479,-4.13879,-3.91651
220,112640,0.99777,-4.16853,0.360982,-5.55882,-3.17188,-4.37845,-4.14369,-3.9185
221,113152,0.99776,-4.1609,0.380533,-5.52941,-3.2356,-4.35524,-4.12316,-3.90495
222,113664,0.997749,-4.15803,0.375122,-5.62745,-3.06036,-4.35325,-4.10754,-3.90633
223,114176,0.997739,-4.15985,0.391913,-5.93413,-3.31771,-4.37653,-4.10233,-3.90104
224,114688,0.997729,-4.20184,0.417031,-6.30392,-3.18597,-4.41261,-4.15564,-3.93513
225,115200,0.997719,-4.15099,0.372339,-5.40717,-3.05239,-4.36795,-4.1129,-3.91253
226,115712,0.997709,-4.14865,0.401284,-5.80392,-3.02114,-4.36872,-4.13572,-3.88473
227,116224,0.997699,-4.16935,0.398588,-5.76471,-3.13848,-4.37768,-4.13848,-3.88848
228,116736,0.997689,-4.14553,0.382079,-5.48039,-3.06005,-4.34582,-4.09819,-3.90809
229,117248,0.997678,-4.14358,0.427701,-6.22549,-3.06771,-4.3714,-4.09988,-3.87439
230,117760,0.997668,-4.14388,0.384271,-5.69547,-3.20925,-4.32054,-4.10294,-3.91184
231,118272,0.997658,-4.16093,0.38222,-5.80392,-2.87898,-4.374,-4.12163,-3.92287
232,118784,0.997648,-4.18368,0.389296,-5.4902,-3.00705,-4.39231,-4.16069,-3.93612
233,119296,0.997638,-4.14167,0.370955,-5.30637,-2.98652,-4.35202,-4.11351,-3.90158
234,119808,0.997628,-4.16259,0.377546,-5.68627,-3.19975,-4.37592,-4.12546,-3.91222
235,120320,0.997618,-4.1679,0.392045,-6.10692,-2.73775,-4.36106,-4.13756,-3.91805
236,120832,0.997608,-4.16441,0.394841,-5.80392,-2.81097,-4.35003,-4.13496,-3.94056
237,121344,0.997597,-4.17997,0.37165,-5.45098,-3.22702,-4.37891,-4.14752,-3.93551
238,121856,0.997587,-4.15274,0.377021,-6.09804,-2.99173,-4.37324,-4.11627,-3.93214
239,122368,0.997577,-4.14949,0.383184,-5.38174,-2.93536,-4.35562,-4.11428,-3.90694
240,122880,0.997567,-4.15765,0.367123,-5.64706,-2.99816,-4.37155,-4.15196,-3.9146
241,123392,0.997557,-4.14741,0.394319,-5.50429,-2.70833,-4.37293,-4.12132,-3.89698
242,123904,0.997547,-4.18042,0.3805,-5.88235,-3.0867,-4.38557,-4.14537,-3.95167
243,124416,0.997537,-4.16018,0.372821,-5.47059,-3.13817,-4.38465,-4.13419,-3.90066
244,124928,0.997526,-4.17327,0.391361,-5.64706,-3.1587,-4.39622,-4.14629,-3.91881
245,125440,0.997516,-4.12858,0.375788,-5.69638,-3.06127,-4.32606,-4.10983,-3.89491
246,125952,0.997506,-4.16644,0.39836,-5.89032,-2.97212,-4.35126,-4.12086,-3.92701
247,126464,0.997496,-4.16467,0.38713,-6.03922,-3.14461,-4.37523,-4.1489,-3.91705
248,126976,0.997486,-4.16282,0.410466,-5.76471,-2.75521,-4.39507,-4.13756,-3.91062
249,127488,0.997476,-4.16364,0.406487,-5.72549,-3.03309,-4.36765,-4.13082,-3.87531
250,128000,0.997466,-4.1844,0.407005,-5.90196,-2.93873,-4.42065,-4.14415,-3.93681
251,128512,0.997455,-4.16253,0.388167,-5.84314,-2.98989,-4.35348,-4.1512,-3.93451
252,129024,0.997445,-4.18309,0.396928,-5.68627,-3.13113,-4.38542,-4.12776,-3.92417
253,129536,0.997435,-4.21563,0.398276,-5.88634,-2.70987,-4.394,-4.1829,-3.97181
254,130048,0.997425,-4.18056,0.404153,-5.64706,-3.01961,-4.38994,-4.14216,-3.90702
255,130560,0.997415,-4.19604,0.419547,-6,-2.90962,-4.37117,-4.13297,-3.92279
256,131072,0.997405,-4.16237,0.414829,-5.78431,-2.87684,-4.36696,-4.11612,-3.90242
257,131584,0.997395,-4.1646,0.408561,-5.76471,-2.56648,-4.36742,-4.14078,-3.89744
258,132096,0.997384,-4.16941,0.390852,-5.76471,-3.2405,-4.37286,-4.13051,-3.92479
259,132608,0.997374,-4.15332,0.396872,-6,-3.00061,-4.35662,-4.13649,-3.89767
260,133120,0.997364,-4.16358,0.379045,-5.8606,-3.06863,-4.37592,-4.12224,-3.9136
261,133632,0.997354,-4.17686,0.428918,-6.19608,-2.94914,-4.35539,-4.13327,-3.89652
262,134144,0.997344,-4.17578,0.385882,-5.92157,-2.96507,-4.37806,-4.1538,-3.93283
263,134656,0.997334,-4.18321,0.400722,-5.80392,-3.15656,-4.39737,-4.16284,-3.92479
264,135168,0.997324,-4.1495,0.397201,-5.63511,-3.0098,-4.3583,-4.11443,-3.89989
265,135680,0.997314,-4.16261,0.393,-5.80392,-2.97181,-4.36412,-4.14629,-3.91176
266,136192,0.997303,-4.13621,0.389653,-5.88235,-3.07782,-4.33594,-4.09911,-3.85685
267,136704,0.997293,-4.16063,0.395652,-5.68627,-2.88634,-4.35723,-4.11458,-3.91
268,137216,0.997283,-4.19083,0.420836,-6.03922,-3.00551,-4.42226,-4.13879,-3.89576
269,137728,0.997273,-4.17607,0.379091,-5.77145,-3.21507,-4.36198,-4.14124,-3.95504
270,138240,0.997263,-4.16398,0.373487,-5.56863,-3.10876,-4.3858,-4.13496,-3.93229
271,138752,0.997253,-4.15998,0.389211,-5.60907,-3.06679,-4.35838,-4.10999,-3.89698
272,139264,0.997243,-4.18155,0.397606,-5.76471,-2.94393,-4.40939,-4.14966,-3.91636
273,139776,0.997232,-4.18907,0.419602,-5.84314,-2.33578,-4.40893,-4.15763,-3.9313
