batch,episode_start,epsilon,mean,std,min,max,p25,p50,p75
22,11264,0.999777,-4.59924,0.319594,-5.54779,-3.57598,-4.81541,-4.59528,-4.39936
23,11776,0.999767,-4.5531,0.337443,-5.85386,-3.45527,-4.77298,-4.53294,-4.34314
24,12288,0.999757,-4.59935,0.331759,-5.9902,-3.56587,-4.81189,-4.59084,-4.38159
25,12800,0.999747,-4.5713,0.323319,-5.51961,-3.61336,-4.78899,-4.57368,-4.36129
26,13312,0.999736,-4.5982,0.331031,-5.67647,-3.46109,-4.79404,-4.57016,-4.38067
27,13824,0.999726,-4.57976,0.328765,-6.06863,-3.38297,-4.78569,-4.5697,-4.35547
28,14336,0.999716,-4.58235,0.333877,-5.95098,-3.55086,-4.78531,-4.58854,-4.35118
29,14848,0.999706,-4.60675,0.34193,-5.59804,-3.47151,-4.81059,-4.58226,-4.38955
30,15360,0.999696,-4.60029,0.325434,-5.64614,-3.47947,-4.79665,-4.59574,-4.37829
31,15872,0.999686,-4.58566,0.329734,-5.6777,-3.38879,-4.78454,-4.57139,-4.36987
32,16384,0.999676,-4.61245,0.326007,-5.63726,-3.78401,-4.80737,-4.59819,-4.38411
33,16896,0.999665,-4.60765,0.327419,-5.91544,-3.69087,-4.81388,-4.5743,-4.37462
34,17408,0.999655,-4.58006,0.334696,-5.95098,-3.45282,-4.78454,-4.56235,-4.36765
35,17920,0.999645,-4.58552,0.327387,-5.60417,-3.69332,-4.78661,-4.56449,-4.37768
36,18432,0.999635,-4.5581,0.313844,-5.5,-3.46875,-4.769,-4.55882,-4.36175
37,18944,0.999625,-4.58417,0.326259,-5.65686,-3.57384,-4.79534,-4.56449,-4.36167
38,19456,0.999615,-4.59628,0.322132,-5.63848,-3.61029,-4.80714,-4.5815,-4.3786
39,19968,0.999605,-4.60838,0.320204,-5.78431,-3.45404,-4.80316,-4.59023,-4.40625
40,20480,0.999594,-4.5908,0.344047,-5.91177,-3.48315,-4.76854,-4.57414,-4.374
41,20992,0.999584,-4.60986,0.32658,-5.75674,-3.55882,-4.80668,-4.58471,-4.38565
42,21504,0.999574,-4.58349,0.334547,-5.70435,-3.47427,-4.78776,-4.54136,-4.36175
43,22016,0.999564,-4.58995,0.328116,-5.63726,-3.20435,-4.8027,-4.58211,-4.35072
44,22528,0.999554,-4.59225,0.334225,-5.77849,-3.63021,-4.80752,-4.58456,-4.35409
45,23040,0.999544,-4.59546,0.329848,-5.59804,-3.65778,-4.81993,-4.5723,-4.37607
46,23552,0.999534,-4.58323,0.332928,-6.19363,-3.64185,-4.76884,-4.57077,-4.37431
47,24064,0.999524,-4.58484,0.328715,-5.71569,-3.58088,-4.79419,-4.56664,-4.36573
48,24576,0.999513,-4.59164,0.315136,-5.7549,-3.72243,-4.80116,-4.58119,-4.36558
49,25088,0.999503,-4.59295,0.304473,-5.48438,-3.71569,-4.80714,-4.58088,-4.37454
50,25600,0.999493,-4.59933,0.33694,-5.9902,-3.43107,-4.81189,-4.58241,-4.36443
51,26112,0.999483,-4.58603,0.346301,-5.65686,-3.32935,-4.7814,-4.57322,-4.36443
52,26624,0.999473,-4.58729,0.345574,-6.02941,-3.44485,-4.81541,-4.58165,-4.36412
53,27136,0.999463,-4.5927,0.344321,-5.64124,-3.34436,-4.82139,-4.60417,-4.35486
54,27648,0.999453,-4.57387,0.33881,-5.55882,-3.59069,-4.79711,-4.56756,-4.35501
55,28160,0.999442,-4.59095,0.341575,-5.5,-3.64522,-4.80469,-4.57047,-4.36244
56,28672,0.999432,-4.58715,0.333711,-5.54105,-3.40319,-4.78286,-4.57751,-4.36811
57,29184,0.999422,-4.59447,0.330403,-6.28064,-3.55974,-4.78094,-4.56939,-4.36772
58,29696,0.999412,-4.60827,0.326755,-5.72365,-3.45864,-4.81656,-4.60723,-4.37661
59,30208,0.999402,-4.59086,0.338169,-5.7549,-3.47518,-4.79389,-4.56878,-4.35264
60,30720,0.999392,-4.59268,0.312465,-5.58824,-3.68658,-4.79113,-4.56955,-4.38228
61,31232,0.999382,-4.58295,0.318419,-5.83333,-3.35172,-4.79764,-4.5651,-4.37347
62,31744,0.999371,-4.60455,0.310514,-5.73713,-2.9326,-4.7886,-4.62132,-4.40012
63,32256,0.999361,-4.61405,0.328469,-5.77451,-3.68107,-4.81847,-4.59084,-4.39185
64,32768,0.999351,-4.57854,0.32145,-5.71569,-3.69455,-4.77505,-4.56327,-4.37416
65,33280,0.999341,-4.60447,0.325424,-5.91177,-3.46722,-4.78232,-4.57583,-4.40648
66,33792,0.999331,-4.60376,0.334719,-6.0098,-3.69945,-4.81449,-4.58058,-4.38389
67,34304,0.999321,-4.57252,0.312435,-5.63726,-3.67218,-4.75919,-4.5527,-4.34789
68,34816,0.999311,-4.61777,0.328185,-5.79412,-3.50061,-4.81036,-4.5864,-4.40265
69,35328,0.999301,-4.57013,0.319464,-5.85294,-3.66759,-4.74043,-4.55714,-4.36236
70,35840,0.99929,-4.59456,0.330807,-5.79412,-3.447,-4.77597,-4.57215,-4.38266
71,36352,0.99928,-4.57848,0.327094,-5.62745,-3.62868,-4.77397,-4.56434,-4.36267
72,36864,0.99927,-4.57749,0.327813,-5.91177,-3.59865,-4.77681,-4.56419,-4.36068
73,37376,0.99926,-4.57917,0.313303,-5.57629,-3.75368,-4.76723,-4.57552,-4.36742
74,37888,0.99925,-4.60238,0.32151,-5.75797,-3.63971,-4.80025,-4.59498,-4.39599
75,38400,0.99924,-4.59499,0.334056,-5.66667,-3.48621,-4.81679,-4.57093,-4.36811
76,38912,0.99923,-4.61412,0.338668,-6.13726,-3.66513,-4.79282,-4.60187,-4.39377
77,39424,0.999219,-4.58312,0.318284,-5.4231,-3.58732,-4.78087,-4.56786,-4.38166
78,39936,0.999209,-4.57633,0.316412,-5.71783,-3.5095,-4.79573,-4.53922,-4.37416
79,40448,0.999199,-4.59194,0.328129,-5.63726,-3.21109,-4.8053,-4.56587,-4.37814
80,40960,0.999189,-4.57983,0.303832,-5.7549,-3.41146,-4.77788,-4.55484,-4.38741
81,41472,0.999179,-4.58631,0.313128,-5.678,-3.53585,-4.77834,-4.57874,-4.37707
82,41984,0.999169,-4.60528,0.335413,-5.63879,-3.67004,-4.8259,-4.58303,-4.38932
83,42496,0.999159,-4.60607,0.318516,-5.51961,-3.63235,-4.81855,-4.58961,-4.39093
84,43008,0.999148,-4.57571,0.312887,-5.67647,-3.82782,-4.77405,-4.54963,-4.3485
85,43520,0.999138,-4.58368,0.323873,-5.62745,-3.61121,-4.78416,-4.55882,-4.36497
86,44032,0.999128,-4.59522,0.326093,-5.51961,-3.69302,-4.81396,-4.58915,-4.36121
87,44544,0.999118,-4.57461,0.313778,-5.7451,-3.70343,-4.77466,-4.57031,-4.37416
88,45056,0.999108,-4.59829,0.345453,-5.87255,-3.56955,-4.81587,-4.58885,-4.37163
89,45568,0.999098,-4.59475,0.340575,-5.69884,-3.37745,-4.80882,-4.57154,-4.35723
90,46080,0.999088,-4.58199,0.326113,-5.71569,-3.64001,-4.78493,-4.57322,-4.35064
91,46592,0.999077,-4.60162,0.323272,-5.9902,-3.44271,-4.8187,-4.59023,-4.38243
92,47104,0.999067,-4.58793,0.323701,-5.83333,-3.76685,-4.78516,-4.5458,-4.37546
93,47616,0.999057,-4.58241,0.331143,-5.53922,-3.5144,-4.7909,-4.5671,-4.36849
94,48128,0.999047,-4.58764,0.305422,-5.48162,-3.17157,-4.80063,-4.58425,-4.37799
95,48640,0.999037,-4.60878,0.327979,-6.02941,-3.66054,-4.80178,-4.58594,-4.38434
96,49152,0.999027,-4.56752,0.32982,-5.69608,-3.66391,-4.78753,-4.54534,-4.34727
97,49664,0.999017,-4.59001,0.325842,-5.70588,-3.39675,-4.79825,-4.58364,-4.38519
98,50176,0.999007,-4.59104,0.323151,-5.7549,-3.55147,-4.78715,-4.5841,-4.38266
99,50688,0.998996,-4.60038,0.316775,-5.79412,-3.42984,-4.78638,-4.57828,-4.39231
100,51200,0.998986,-4.57589,0.342031,-6.38235,-3.40165,-4.78102,-4.57031,-4.33923
101,51712,0.998976,-4.58117,0.30854,-5.71844,-3.7068,-4.76593,-4.58257,-4.37132
102,52224,0.998966,-4.58858,0.332945,-5.95098,-3.56801,-4.78768,-4.56541,-4.38274
103,52736,0.998956,-4.60278,0.329349,-5.9133,-3.68536,-4.80921,-4.59605,-4.38917
104,53248,0.998946,-4.56953,0.327456,-5.60784,-3.39859,-4.76831,-4.55362,-4.35432
105,53760,0.998936,-4.5903,0.318314,-5.83119,-3.38909,-4.77474,-4.57843,-4.39154
106,54272,0.998925,-4.59491,0.335079,-5.7451,-3.62561,-4.80561,-4.58134,-4.36795
107,54784,0.998915,-4.60827,0.316865,-5.59804,-3.74173,-4.80699,-4.589,-4.41131
108,55296,0.998905,-4.58423,0.316524,-5.62745,-3.36183,-4.77589,-4.56985,-4.38312
109,55808,0.998895,-4.57584,0.35375,-5.97059,-3.63572,-4.79634,-4.55101,-4.35608
110,56320,0.998885,-4.60048,0.334341,-5.7549,-3.75797,-4.79098,-4.57767,-4.3799
111,56832,0.998875,-4.59364,0.339066,-5.73866,-3.68045,-4.78669,-4.57384,-4.39476
112,57344,0.998865,-4.60439,0.34545,-6.10784,-3.66207,-4.81166,-4.59697,-4.3858
113,57856,0.998854,-4.61594,0.328269,-5.74173,-3.45435,-4.81572,-4.60539,-4.39966
114,58368,0.998844,-4.60054,0.317571,-5.59804,-3.65656,-4.82169,-4.57996,-4.39445
115,58880,0.998834,-4.57034,0.288621,-5.41912,-3.51991,-4.76072,-4.5651,-4.37293
116,59392,0.998824,-4.59949,0.351263,-5.86275,-3.79749,-4.82207,-4.59329,-4.36075
117,59904,0.998814,-4.58255,0.310608,-5.69761,-3.73039,-4.79542,-4.57307,-4.36849
118,60416,0.998804,-4.59762,0.325652,-6.0625,-3.69547,-4.80185,-4.59283,-4.38166
119,60928,0.998794,-4.56903,0.327859,-5.93137,-3.18566,-4.77482,-4.56036,-4.35409
120,61440,0.998783,-4.60196,0.322044,-5.73438,-3.41973,-4.81442,-4.61137,-4.39162
121,61952,0.998773,-4.6064,0.330329,-5.83333,-3.51011,-4.81756,-4.60555,-4.41422
122,62464,0.998763,-4.58076,0.343038,-6.18628,-3.53891,-4.78064,-4.57981,-4.37056
123,62976,0.998753,-4.58606,0.323463,-5.7549,-3.47917,-4.78416,-4.58594,-4.36788
124,63488,0.998743,-4.61544,0.319922,-5.55974,-3.79136,-4.82636,-4.61336,-4.40028
125,64000,0.998733,-4.58293,0.324659,-5.71569,-3.356,-4.7798,-4.5746,-4.38373
126,64512,0.998723,-4.55948,0.340752,-5.67647,-3.51777,-4.79534,-4.55484,-4.31464
127,65024,0.998713,-4.57544,0.353393,-6.25582,-3.53401,-4.77328,-4.55821,-4.34681
128,65536,0.998702,-4.58673,0.328129,-5.67647,-3.61887,-4.7873,-4.58502,-4.38657
129,66048,0.998692,-4.57797,0.342621,-5.62806,-3.32476,-4.79488,-4.57292,-4.36711
130,66560,0.998682,-4.62938,0.328954,-6.38235,-3.84252,-4.80967,-4.59881,-4.41567
131,67072,0.998672,-4.60304,0.314829,-5.55882,-3.66115,-4.8197,-4.58946,-4.39246
132,67584,0.998662,-4.59713,0.328463,-5.59804,-3.64063,-4.81403,-4.57904,-4.39177
133,68096,0.998652,-4.57729,0.32688,-5.71569,-3.55423,-4.7886,-4.54948,-4.35447
134,68608,0.998642,-4.59071,0.339534,-5.87469,-3.1345,-4.82851,-4.5697,-4.37339
135,69120,0.998631,-4.58773,0.311714,-5.48039,-3.72978,-4.80277,-4.572,-4.39292
136,69632,0.998621,-4.61116,0.349287,-5.59804,-3.40441,-4.82667,-4.60493,-4.374
137,70144,0.998611,-4.57265,0.339854,-5.52145,-3.41176,-4.77175,-4.57935,-4.36642
138,70656,0.998601,-4.58404,0.337863,-6.17647,-3.65288,-4.80622,-4.56082,-4.33387
139,71168,0.998591,-4.59135,0.32975,-5.86275,-3.61734,-4.79052,-4.56756,-4.37921
140,71680,0.998581,-4.5881,0.313578,-5.59804,-3.36397,-4.7762,-4.57445,-4.37699
141,72192,0.998571,-4.57254,0.339167,-5.73529,-3.55882,-4.77757,-4.57139,-4.35715
142,72704,0.99856,-4.62038,0.3464,-5.89216,-2.97794,-4.84919,-4.61229,-4.39491
143,73216,0.99855,-4.59663,0.316354,-5.64461,-3.63205,-4.79404,-4.57292,-4.38909
144,73728,0.99854,-4.58346,0.308152,-5.9902,-3.72181,-4.78125,-4.57062,-4.37975
145,74240,0.99853,-4.6009,0.332865,-5.85294,-3.53799,-4.84628,-4.57521,-4.40242
146,74752,0.99852,-4.58036,0.313988,-5.70588,-3.61612,-4.767,-4.55959,-4.3704
147,75264,0.99851,-4.59686,0.326734,-5.87255,-3.74755,-4.80844,-4.57215,-4.376
148,75776,0.9985,-4.59093,0.341308,-6.04902,-3.51348,-4.79611,-4.58287,-4.37247
149,76288,0.998489,-4.60692,0.334931,-6.04902,-3.4954,-4.81587,-4.58732,-4.37247
150,76800,0.998479,-4.59785,0.343629,-5.9902,-3.67647,-4.80676,-4.57629,-4.36275
151,77312,0.998469,-4.61198,0.331308,-5.82353,-3.77083,-4.82238,-4.60708,-4.39576
152,77824,0.998459,-4.58654,0.337486,-5.63726,-3.64001,-4.79335,-4.57874,-4.35907
153,78336,0.998449,-4.59182,0.343116,-5.64706,-3.35447,-4.82054,-4.57659,-4.34766
154,78848,0.998439,-4.58393,0.320703,-5.55882,-3.63664,-4.78707,-4.59743,-4.37393
155,79360,0.998429,-4.56498,0.311729,-5.56434,-3.60509,-4.77466,-4.55499,-4.38174
156,79872,0.998419,-4.58251,0.316947,-5.55882,-3.55913,-4.79144,-4.5671,-4.36933
157,80384,0.998408,-4.60183,0.33677,-6.10784,-3.39461,-4.82445,-4.61075,-4.39721
158,80896,0.998398,-4.59007,0.318723,-5.66054,-3.48683,-4.78799,-4.57047,-4.36795
159,81408,0.998388,-4.58244,0.32764,-5.91177,-3.80852,-4.79358,-4.57445,-4.3557
160,81920,0.998378,-4.58964,0.309486,-5.63726,-3.64553,-4.78945,-4.57184,-4.38657
161,82432,0.998368,-4.59984,0.328998,-5.68229,-3.50858,-4.79274,-4.58517,-4.38388
162,82944,0.998358,-4.59674,0.332373,-5.87255,-3.81373,-4.79695,-4.58226,-4.38825
163,83456,0.998348,-4.59953,0.31837,-5.55882,-3.64093,-4.80905,-4.58012,-4.3845
164,83968,0.998337,-4.60215,0.323061,-5.61275,-3.62837,-4.80116,-4.58716,-4.36749
165,84480,0.998327,-4.56644,0.309278,-5.55055,-3.65196,-4.75375,-4.5455,-4.36788
166,84992,0.998317,-4.58255,0.311648,-5.66115,-3.3655,-4.77313,-4.57169,-4.37929
167,85504,0.998307,-4.58892,0.342293,-5.82353,-3.46507,-4.78623,-4.57093,-4.36765
168,86016,0.998297,-4.57151,0.321075,-5.59804,-3.57904,-4.78271,-4.57215,-4.34965
169,86528,0.998287,-4.56409,0.320577,-5.59804,-3.47273,-4.77581,-4.53431,-4.33127
170,87040,0.998277,-4.59705,0.324036,-5.67647,-3.70251,-4.79052,-4.58027,-4.38779
171,87552,0.998266,-4.61006,0.327124,-5.7261,-3.59099,-4.82491,-4.60692,-4.38909
172,88064,0.998256,-4.58306,0.33407,-5.67647,-3.65227,-4.78569,-4.5481,-4.3688
173,88576,0.998246,-4.60989,0.315587,-5.86275,-3.63358,-4.81587,-4.59298,-4.36826
174,89088,0.998236,-4.60195,0.327883,-5.77451,-3.62929,-4.79634,-4.58287,-4.37791
175,89600,0.998226,-4.58258,0.352875,-6.10784,-3.60478,-4.78983,-4.57767,-4.34283
176,90112,0.998216,-4.5763,0.33496,-5.82353,-3.48315,-4.77895,-4.56342,-4.3511
177,90624,0.998206,-4.61171,0.335733,-5.74847,-3.37684,-4.81327,-4.60156,-4.40556
178,91136,0.998196,-4.59319,0.318658,-5.63726,-3.58303,-4.80836,-4.56526,-4.38105
179,91648,0.998185,-4.58697,0.325077,-5.63726,-3.06985,-4.79128,-4.57292,-4.38764
180,92160,0.998175,-4.60324,0.34109,-5.68352,-3.67249,-4.83441,-4.5769,-4.37653
181,92672,0.998165,-4.58255,0.330029,-5.7549,-3.60539,-4.79726,-4.55346,-4.36045
182,93184,0.998155,-4.58063,0.329607,-5.59804,-3.48131,-4.7765,-4.56373,-4.34934
183,93696,0.998145,-4.60291,0.342687,-6.07077,-3.46814,-4.80775,-4.57751,-4.38389
184,94208,0.998135,-4.59296,0.329792,-5.63113,-3.63787,-4.81166,-4.58241,-4.36749
185,94720,0.998125,-4.61579,0.325323,-5.80607,-3.73101,-4.80752,-4.58487,-4.39017
186,95232,0.998114,-4.60345,0.34545,-5.70343,-3.75245,-4.84344,-4.57629,-4.35892
187,95744,0.998104,-4.54525,0.324144,-5.81373,-3.63389,-4.73545,-4.53002,-4.32989
188,96256,0.998094,-4.6015,0.328201,-6.06863,-3.55668,-4.81373,-4.5864,-4.4028
189,96768,0.998084,-4.59396,0.319896,-5.68719,-3.70374,-4.78577,-4.58349,-4.37018
190,97280,0.998074,-4.58774,0.3252,-5.78431,-3.37132,-4.79159,-4.57675,-4.3691
191,97792,0.998064,-4.58546,0.332158,-5.76654,-3.62102,-4.80936,-4.5867,-4.36665
192,98304,0.998054,-4.57336,0.327481,-5.66391,-3.70067,-4.77604,-4.55377,-4.34122
193,98816,0.998043,-4.60241,0.319388,-5.87255,-3.44975,-4.79174,-4.58915,-4.39698
194,99328,0.998033,-4.58716,0.317944,-5.63726,-3.69945,-4.77734,-4.56664,-4.37462
195,99840,0.998023,-4.59543,0.350522,-5.77696,-3.52849,-4.81327,-4.58701,-4.36244
196,100352,0.998013,-4.60408,0.343633,-5.52635,-3.66238,-4.82154,-4.58303,-4.3868
197,100864,0.998003,-4.57281,0.322895,-5.69608,-3.6106,-4.76363,-4.54182,-4.35218
198,101376,0.997993,-4.5928,0.34558,-5.63726,-3.60263,-4.82123,-4.57767,-4.36206
199,101888,0.997983,-4.57685,0.327041,-5.55882,-3.37806,-4.77551,-4.55285,-4.35938
200,102400,0.997972,-4.58331,0.320952,-5.53156,-3.37623,-4.77796,-4.57981,-4.38404
201,102912,0.997962,-4.60062,0.330298,-5.91177,-3.84283,-4.81258,-4.56541,-4.38503
202,103424,0.997952,-4.58171,0.337868,-5.91177,-3.54749,-4.80951,-4.56985,-4.35669
203,103936,0.997942,-4.59273,0.333809,-5.87316,-3.51348,-4.78699,-4.5867,-4.36726
204,104448,0.997932,-4.58831,0.346394,-5.87255,-3.47764,-4.78546,-4.56265,-4.3508
205,104960,0.997922,-4.59884,0.340678,-5.70466,-3.55637,-4.81725,-4.57292,-4.38917
206,105472,0.997912,-4.6072,0.314689,-5.48039,-3.73805,-4.79351,-4.58517,-4.41912
207,105984,0.997902,-4.58535,0.340728,-5.71783,-3.04841,-4.79657,-4.57552,-4.36014
208,106496,0.997891,-4.57512,0.325193,-5.82843,-3.69669,-4.7621,-4.56694,-4.34988
209,107008,0.997881,-4.60701,0.302405,-5.53156,-3.39675,-4.81013,-4.58977,-4.41238
210,107520,0.997871,-4.59013,0.336598,-5.61765,-3.80637,-4.80599,-4.56158,-4.36037
211,108032,0.997861,-4.59395,0.336995,-5.52114,-3.41422,-4.83004,-4.57062,-4.38189
212,108544,0.997851,-4.60065,0.304752,-5.69424,-3.67923,-4.78776,-4.59253,-4.39874
213,109056,0.997841,-4.59965,0.303339,-5.62623,-3.50184,-4.78232,-4.58701,-4.39813
214,109568,0.997831,-4.57198,0.313434,-5.36275,-3.32506,-4.79435,-4.56082,-4.36803
215,110080,0.99782,-4.6138,0.333737,-5.81373,-3.5913,-4.83816,-4.59436,-4.37362
216,110592,0.99781,-4.59071,0.305464,-5.55882,-3.69516,-4.80086,-4.56725,-4.38251
217,111104,0.9978,-4.58246,0.32725,-5.51961,-3.59926,-4.79695,-4.56204,-4.34796
218,111616,0.99779,-4.56271,0.322141,-5.95098,-3.2595,-4.76624,-4.5576,-4.35953
219,112128,0.99778,-4.58065,0.320227,-5.95098,-3.6489,-4.78546,-4.5746,-4.38189
220,112640,0.99777,-4.56731,0.338063,-5.79412,-3.48438,-4.78117,-4.55882,-4.36389
221,113152,0.99776,-4.58255,0.332141,-5.47488,-3.6777,-4.79695,-4.58349,-4.36826
222,113664,0.997749,-4.58065,0.319193,-5.55882,-3.60754,-4.7955,-4.55622,-4.36198
223,114176,0.997739,-4.60447,0.332407,-5.77451,-3.56066,-4.80124,-4.57721,-4.39139
224,114688,0.997729,-4.59511,0.322885,-5.82445,-3.40594,-4.81051,-4.58303,-4.35777
225,115200,0.997719,-4.56808,0.323061,-5.62745,-3.62837,-4.77022,-4.56082,-4.35447
226,115712,0.997709,-4.57984,0.331978,-5.81373,-3.60386,-4.79404,-4.55882,-4.35746
227,116224,0.997699,-4.60188,0.327781,-5.81373,-3.44975,-4.80737,-4.5792,-4.40472
228,116736,0.997689,-4.60191,0.340608,-5.77451,-3.64645,-4.81824,-4.58609,-4.38013
229,117248,0.997678,-4.57295,0.363389,-5.61765,-3.31158,-4.82728,-4.58686,-4.31587
230,117760,0.997668,-4.57063,0.310969,-5.64706,-3.83732,-4.75804,-4.53922,-4.35286
231,118272,0.997658,-4.59257,0.327668,-5.95098,-3.38327,-4.78929,-4.56664,-4.38634
232,118784,0.997648,-4.59578,0.331583,-5.7886,-3.61336,-4.79404,-4.59007,-4.38618
233,119296,0.997638,-4.58123,0.327511,-5.40993,-3.56066,-4.79902,-4.56143,-4.37048
234,119808,0.997628,-4.59045,0.323303,-6.42157,-3.77328,-4.78654,-4.58808,-4.38182
235,120320,0.997618,-4.61012,0.328754,-5.63634,-3.70864,-4.8112,-4.59298,-4.38779
236,120832,0.997608,-4.58611,0.33244,-5.93137,-3.73897,-4.78255,-4.55959,-4.37018
237,121344,0.997597,-4.59362,0.325218,-5.91177,-3.68842,-4.78615,-4.57966,-4.38258
238,121856,0.997587,-4.58728,0.303187,-6.06863,-3.86918,-4.78186,-4.57782,-4.37485
239,122368,0.997577,-4.58855,0.301529,-5.4807,-3.81893,-4.78125,-4.55714,-4.40319
240,122880,0.997567,-4.56575,0.305292,-5.61765,-3.34988,-4.75237,-4.55162,-4.37592
241,123392,0.997557,-4.58997,0.329113,-6.03309,-3.67096,-4.79871,-4.57139,-4.36972
242,123904,0.997547,-4.59781,0.307503,-6.22549,-3.59804,-4.77474,-4.57001,-4.40801
243,124416,0.997537,-4.56913,0.321388,-5.78431,-3.52083,-4.76731,-4.56127,-4.36343
244,124928,0.997526,-4.59253,0.313521,-5.79412,-3.56832,-4.79565,-4.58349,-4.38534
245,125440,0.997516,-4.55386,0.314943,-5.67831,-3.65319,-4.74579,-4.53707,-4.35616
246,125952,0.997506,-4.55806,0.340532,-5.8367,-3.39001,-4.76356,-4.55653,-4.33632
247,126464,0.997496,-4.58743,0.334295,-5.86275,-3.66851,-4.82169,-4.58134,-4.36236
248,126976,0.997486,-4.57193,0.333756,-5.88756,-3.64124,-4.77451,-4.56311,-4.34727
249,127488,0.997476,-4.60306,0.332847,-5.63726,-3.70466,-4.80132,-4.59743,-4.36857
250,128000,0.997466,-4.58523,0.346735,-5.71569,-3.37132,-4.80423,-4.56786,-4.34773
251,128512,0.997455,-4.58036,0.333446,-5.70588,-3.69087,-4.77528,-4.56832,-4.35631
252,129024,0.997445,-4.58664,0.327121,-5.53248,-3.53064,-4.78263,-4.58088,-4.36688
253,129536,0.997435,-4.62096,0.328018,-5.54688,-3.65533,-4.84781,-4.59697,-4.39905
254,130048,0.997425,-4.61198,0.334328,-5.9902,-3.53462,-4.8246,-4.59482,-4.39423
255,130560,0.997415,-4.5983,0.325012,-5.65686,-3.38052,-4.80017,-4.57506,-4.39093
256,131072,0.997405,-4.58967,0.350692,-5.61765,-3.53401,-4.8135,-4.57675,-4.3678
257,131584,0.997395,-4.57481,0.337513,-5.9902,-3.52604,-4.80676,-4.56066,-4.36397
258,132096,0.997384,-4.58317,0.34966,-6.34314,-3.51808,-4.79519,-4.56801,-4.36389
259,132608,0.997374,-4.57685,0.325155,-5.61183,-3.63756,-4.77612,-4.54228,-4.37439
260,133120,0.997364,-4.61255,0.32329,-5.7549,-3.57108,-4.8138,-4.61581,-4.40954
261,133632,0.997354,-4.60181,0.315658,-5.77451,-3.79136,-4.80898,-4.58364,-4.38197
262,134144,0.997344,-4.57932,0.325059,-5.61765,-3.7788,-4.77413,-4.56173,-4.35432
263,134656,0.997334,-4.60848,0.335229,-6.59804,-3.57629,-4.79642,-4.59896,-4.3868
264,135168,0.997324,-4.57199,0.334815,-5.85294,-3.4424,-4.77122,-4.55836,-4.36083
265,135680,0.997314,-4.60041,0.344811,-5.55882,-3.06158,-4.82192,-4.59007,-4.36849
266,136192,0.997303,-4.58336,0.330437,-5.70588,-3.46661,-4.79856,-4.572,-4.35792
267,136704,0.997293,-4.58568,0.325941,-6.02941,-3.77696,-4.79864,-4.57276,-4.36175
268,137216,0.997283,-4.5881,0.331602,-5.63726,-3.45006,-4.80683,-4.56618,-4.36926
269,137728,0.997273,-4.58666,0.316646,-5.54473,-3.56556,-4.77183,-4.58272,-4.37178
270,138240,0.997263,-4.59379,0.325242,-5.55882,-3.61428,-4.79657,-4.57537,-4.36972
271,138752,0.997253,-4.57036,0.323191,-6.26471,-3.66851,-4.767,-4.57292,-4.33747
272,139264,0.997243,-4.57641,0.339693,-5.87255,-3.64982,-4.78891,-4.57322,-4.34528
