batch,episode_start,epsilon,mean,std,min,max,p25,p50,p75
5829,2.98445e+06,0.704536,-4.25965,0.521671,-6.14706,-2.47733,-4.56143,-4.25934,-3.93865
5830,2.98496e+06,0.704485,-4.21736,0.527847,-5.93137,-2.52635,-4.53761,-4.23208,-3.88664
5831,2.98547e+06,0.704434,-4.24225,0.523799,-5.85294,-2.16667,-4.53615,-4.26072,-3.90931
5832,2.98598e+06,0.704384,-4.2653,0.526572,-5.97059,-2.39063,-4.60892,-4.25751,-3.93168
5833,2.9865e+06,0.704333,-4.29275,0.559029,-6.12745,-1.77298,-4.64737,-4.28753,-3.93306
5834,2.98701e+06,0.704282,-4.26494,0.496663,-5.70588,-2.5625,-4.5867,-4.27328,-3.92279
5835,2.98752e+06,0.704232,-4.29255,0.487381,-5.77451,-2.58058,-4.64154,-4.28937,-3.96875
5836,2.98803e+06,0.704181,-4.26957,0.544534,-5.86275,-2.57843,-4.60639,-4.29856,-3.91996
5837,2.98854e+06,0.70413,-4.30245,0.506543,-5.80392,-2.3701,-4.61558,-4.32307,-3.99502
5838,2.98906e+06,0.70408,-4.26894,0.51635,-5.98039,-2.2451,-4.55767,-4.28952,-3.97342
5839,2.98957e+06,0.704029,-4.30173,0.504673,-6.17647,-2.57904,-4.62431,-4.28753,-3.98353
5840,2.99008e+06,0.703978,-4.26344,0.504068,-6.16667,-2.62684,-4.55767,-4.24724,-3.95512
5841,2.99059e+06,0.703928,-4.22001,0.54795,-6.26471,-2.62316,-4.58923,-4.22319,-3.89599
5842,2.9911e+06,0.703877,-4.29179,0.54436,-6.20588,-2.37071,-4.59796,-4.28784,-3.96814
5843,2.99162e+06,0.703826,-4.26553,0.529177,-6.2451,-2.63082,-4.5579,-4.24648,-3.99334
5844,2.99213e+06,0.703776,-4.22062,0.545685,-5.82353,-2.24847,-4.55323,-4.23453,-3.89821
5845,2.99264e+06,0.703725,-4.26849,0.481002,-5.66667,-2.55392,-4.57682,-4.26884,-3.97741
5846,2.99315e+06,0.703674,-4.26659,0.525917,-5.97917,-1.95558,-4.61849,-4.23928,-3.92555
5847,2.99366e+06,0.703623,-4.27787,0.500504,-5.83333,-2.8174,-4.60532,-4.29825,-3.98024
5848,2.99418e+06,0.703573,-4.26294,0.515935,-5.95098,-2.50919,-4.6155,-4.23805,-3.93559
5849,2.99469e+06,0.703522,-4.27514,0.534225,-5.81373,-2.32721,-4.5985,-4.27589,-3.94853
5850,2.9952e+06,0.703471,-4.29079,0.516582,-6.17647,-2.37163,-4.58341,-4.24678,-3.97281
5851,2.99571e+06,0.703421,-4.28205,0.530403,-7.21569,-2.55423,-4.57904,-4.27696,-3.94133
5852,2.99622e+06,0.70337,-4.25844,0.519747,-5.62745,-2.63726,-4.56801,-4.26854,-3.91988
5853,2.99674e+06,0.703319,-4.2621,0.51873,-6.23529,-2.67923,-4.59298,-4.25414,-3.90809
5854,2.99725e+06,0.703269,-4.24895,0.504825,-6.44118,-2.18719,-4.55354,-4.23575,-3.9614
5855,2.99776e+06,0.703218,-4.25465,0.507106,-5.98039,-2.74418,-4.56227,-4.23836,-3.94332
5856,2.99827e+06,0.703167,-4.23459,0.530424,-6.05882,-2.28615,-4.5867,-4.22258,-3.84995
5857,2.99878e+06,0.703117,-4.2487,0.522783,-5.98039,-2.53554,-4.52344,-4.25337,-3.93934
5858,2.9993e+06,0.703066,-4.30518,0.527686,-5.86642,-2.11275,-4.65135,-4.26915,-3.98032
5859,2.99981e+06,0.703015,-4.25672,0.508944,-5.77451,-2.231,-4.59605,-4.25245,-3.89828
5860,3.00032e+06,0.702965,-4.25797,0.53181,-5.96078,-1.80055,-4.58854,-4.23928,-3.9617
5861,3.00083e+06,0.702914,-4.25387,0.547389,-6.92157,-2.23346,-4.59666,-4.25475,-3.92854
5862,3.00134e+06,0.702863,-4.2753,0.545008,-6.34314,-2.15594,-4.58893,-4.29963,-3.95259
5863,3.00186e+06,0.702812,-4.23702,0.49154,-6.01961,-2.68382,-4.53991,-4.22534,-3.91475
5864,3.00237e+06,0.702762,-4.32532,0.488051,-6.08088,-2.51379,-4.64338,-4.30469,-4.0278
5865,3.00288e+06,0.702711,-4.248,0.506505,-5.9902,-2.59283,-4.54243,-4.23805,-3.92846
5866,3.00339e+06,0.70266,-4.25838,0.511858,-6.02941,-2.42647,-4.55882,-4.24969,-3.94593
5867,3.0039e+06,0.70261,-4.22487,0.533202,-5.97059,-2.54351,-4.56487,-4.20236,-3.92218
5868,3.00442e+06,0.702559,-4.23411,0.531702,-6.12745,-2.05699,-4.55155,-4.22963,-3.93804
5869,3.00493e+06,0.702508,-4.22366,0.512062,-6.11765,-2.63603,-4.53722,-4.23254,-3.90334
5870,3.00544e+06,0.702458,-4.27153,0.493217,-5.71569,-2.83211,-4.5998,-4.28569,-3.94799
5871,3.00595e+06,0.702407,-4.23988,0.490767,-6.14706,-2.33027,-4.52589,-4.23453,-3.9457
5872,3.00646e+06,0.702356,-4.24016,0.505926,-6.14706,-2.75123,-4.56656,-4.21783,-3.89859
5873,3.00698e+06,0.702306,-4.20547,0.497651,-5.86275,-2.43995,-4.52014,-4.21017,-3.8704
5874,3.00749e+06,0.702255,-4.28973,0.494967,-6.06863,-2.89828,-4.59076,-4.30224,-3.96071
5875,3.008e+06,0.702204,-4.21829,0.537081,-5.85294,-2.36703,-4.57736,-4.21461,-3.89208
5876,3.00851e+06,0.702153,-4.27765,0.508032,-5.96078,-2.69761,-4.56602,-4.27252,-3.95328
5877,3.00902e+06,0.702103,-4.22942,0.49729,-5.86275,-2.21232,-4.54649,-4.25843,-3.92548
5878,3.00954e+06,0.702052,-4.26473,0.500702,-5.9902,-1.7883,-4.53087,-4.26838,-3.97955
5879,3.01005e+06,0.702001,-4.27173,0.518902,-6.26471,-2.52604,-4.57399,-4.25628,-3.94401
5880,3.01056e+06,0.701951,-4.24263,0.532107,-5.57843,-2.51562,-4.61765,-4.25215,-3.89691
5881,3.01107e+06,0.7019,-4.25771,0.543227,-6.2549,-2.24418,-4.59015,-4.26164,-3.90893
5882,3.01158e+06,0.701849,-4.27505,0.528429,-6.52941,-2.48468,-4.61849,-4.29688,-3.94332
5883,3.0121e+06,0.701799,-4.26682,0.534387,-6.10784,-2.3606,-4.57491,-4.28799,-3.90755
5884,3.01261e+06,0.701748,-4.21669,0.528532,-6.31373,-2.18444,-4.49671,-4.22243,-3.93068
5885,3.01312e+06,0.701697,-4.25661,0.506171,-6.10784,-2.73346,-4.56541,-4.26118,-3.9329
5886,3.01363e+06,0.701647,-4.24619,0.547118,-6.18628,-2.41054,-4.59007,-4.26945,-3.91988
5887,3.01414e+06,0.701596,-4.28497,0.528117,-6.45098,-2.78156,-4.62439,-4.26746,-3.96017
5888,3.01466e+06,0.701545,-4.27244,0.555756,-6.46078,-1.97886,-4.55967,-4.25827,-3.93574
5889,3.01517e+06,0.701495,-4.32299,0.546356,-5.91177,-2.01072,-4.6479,-4.31756,-3.97365
5890,3.01568e+06,0.701444,-4.22267,0.511591,-5.78431,-2.428,-4.55683,-4.20221,-3.92862
5891,3.01619e+06,0.701393,-4.25329,0.523937,-6.15686,-2.06158,-4.57131,-4.2477,-3.94079
5892,3.0167e+06,0.701342,-4.2878,0.493898,-5.97059,-3.00276,-4.61811,-4.2932,-3.9326
5893,3.01722e+06,0.701292,-4.24183,0.501451,-6.02941,-2.66023,-4.58203,-4.24112,-3.93061
5894,3.01773e+06,0.701241,-4.25193,0.498511,-6.02941,-2.45496,-4.55813,-4.2382,-3.93666
5895,3.01824e+06,0.70119,-4.25042,0.515081,-6.15686,-2.07598,-4.58234,-4.23805,-3.91529
5896,3.01875e+06,0.70114,-4.21372,0.518842,-5.72549,-2.34528,-4.54305,-4.24081,-3.88052
5897,3.01926e+06,0.701089,-4.22878,0.550552,-6.03922,-1.71875,-4.57284,-4.26287,-3.8966
5898,3.01978e+06,0.701038,-4.24395,0.520842,-6.06863,-2.30852,-4.54044,-4.22381,-3.94164
5899,3.02029e+06,0.700988,-4.25395,0.50957,-5.97059,-2.27145,-4.58693,-4.21906,-3.91812
5900,3.0208e+06,0.700937,-4.26452,0.541037,-6.29412,-2.88542,-4.6296,-4.25858,-3.87125
5901,3.02131e+06,0.700886,-4.2255,0.503594,-5.52298,-2.00521,-4.55844,-4.21645,-3.90901
5902,3.02182e+06,0.700836,-4.27811,0.499325,-5.62745,-2.73254,-4.57261,-4.27114,-3.99426
5903,3.02234e+06,0.700785,-4.253,0.510337,-6.04902,-2.69669,-4.54167,-4.22074,-3.9349
5904,3.02285e+06,0.700734,-4.23271,0.494525,-5.68627,-2.27543,-4.54695,-4.19899,-3.91682
5905,3.02336e+06,0.700684,-4.31668,0.509954,-6.20772,-2.71354,-4.63519,-4.303,-3.98629
5906,3.02387e+06,0.700633,-4.23991,0.539135,-6.27451,-2.60662,-4.56955,-4.25291,-3.9362
5907,3.02438e+06,0.700582,-4.24569,0.541348,-5.94118,-2.19884,-4.56893,-4.25996,-3.92708
5908,3.0249e+06,0.700531,-4.24716,0.495208,-5.92157,-2.66176,-4.5288,-4.24694,-3.96293
5909,3.02541e+06,0.700481,-4.24218,0.512235,-6.26471,-2.71262,-4.56028,-4.2379,-3.91988
5910,3.02592e+06,0.70043,-4.25684,0.522344,-5.94118,-2.50153,-4.59161,-4.267,-3.91628
5911,3.02643e+06,0.700379,-4.27463,0.515375,-5.77451,-2.14032,-4.62561,-4.26945,-3.93022
5912,3.02694e+06,0.700329,-4.24663,0.522937,-5.91177,-1.99724,-4.55293,-4.23407,-3.94003
5913,3.02746e+06,0.700278,-4.23322,0.5182,-5.65748,-2.01716,-4.53715,-4.23177,-3.94914
5914,3.02797e+06,0.700227,-4.25264,0.510133,-5.77451,-2.70343,-4.60662,-4.22442,-3.95098
5915,3.02848e+06,0.700177,-4.27113,0.532224,-6.13848,-1.875,-4.5746,-4.269,-3.96798
5916,3.02899e+06,0.700126,-4.23931,0.542058,-5.84314,-2.28523,-4.55185,-4.25061,-3.9339
5917,3.0295e+06,0.700075,-4.24203,0.561191,-5.77972,-2.22763,-4.61259,-4.24954,-3.86612
5918,3.03002e+06,0.700025,-4.29881,0.522605,-6.03922,-2.77696,-4.58632,-4.30622,-3.96354
5919,3.03053e+06,0.699974,-4.2648,0.498853,-6.28431,-2.35723,-4.58127,-4.25046,-3.96913
5920,3.03104e+06,0.699923,-4.23101,0.54049,-6.02941,-2.3655,-4.55009,-4.24295,-3.87155
5921,3.03155e+06,0.699873,-4.27358,0.524232,-5.84528,-2.60263,-4.60532,-4.3027,-3.94478
5922,3.03206e+06,0.699822,-4.26012,0.535733,-5.94118,-2.05545,-4.59,-4.26823,-3.92885
5923,3.03258e+06,0.699771,-4.26669,0.506787,-6.23529,-2.74326,-4.60179,-4.25214,-3.95887
5924,3.03309e+06,0.69972,-4.28692,0.507651,-6.04902,-2.73989,-4.57353,-4.28508,-3.98062
5925,3.0336e+06,0.69967,-4.24575,0.505985,-6.31373,-2.04289,-4.52941,-4.2402,-3.93666
5926,3.03411e+06,0.699619,-4.26333,0.536747,-6.47059,-1.91912,-4.57935,-4.23775,-3.94409
5927,3.03462e+06,0.699568,-4.24027,0.496557,-5.77451,-2.62408,-4.55645,-4.25153,-3.94118
5928,3.03514e+06,0.699518,-4.22019,0.525479,-6.12745,-1.42586,-4.53677,-4.21691,-3.92279
5929,3.03565e+06,0.699467,-4.26403,0.533689,-6.21569,-2.22426,-4.571,-4.2549,-3.96936
5930,3.03616e+06,0.699416,-4.24425,0.499846,-5.83333,-2.45956,-4.55369,-4.24158,-3.94631
5931,3.03667e+06,0.699366,-4.25969,0.517946,-5.80392,-2.55208,-4.60983,-4.27865,-3.92785
5932,3.03718e+06,0.699315,-4.26093,0.538839,-6.22549,-2.35447,-4.59214,-4.26225,-3.91085
5933,3.0377e+06,0.699264,-4.28971,0.505846,-6.11765,-2.87132,-4.60095,-4.28661,-3.9856
5934,3.03821e+06,0.699214,-4.24633,0.506295,-5.9902,-2.84681,-4.56939,-4.23974,-3.92655
5935,3.03872e+06,0.699163,-4.21665,0.508301,-6.06863,-2.35355,-4.55921,-4.22044,-3.90365
5936,3.03923e+06,0.699112,-4.22414,0.544561,-5.96078,-2.41115,-4.58004,-4.22472,-3.84206
5937,3.03974e+06,0.699061,-4.22016,0.528947,-6.04902,-2.3989,-4.53661,-4.21278,-3.91085
5938,3.04026e+06,0.699011,-4.24114,0.512341,-6.2549,-2.79442,-4.54603,-4.22626,-3.90043
5939,3.04077e+06,0.69896,-4.24833,0.515282,-6.78431,-2.69087,-4.55921,-4.26716,-3.93681
5940,3.04128e+06,0.698909,-4.25072,0.534603,-6.16667,-2.7883,-4.57261,-4.23116,-3.91544
5941,3.04179e+06,0.698859,-4.27147,0.513549,-5.81373,-2.65809,-4.58716,-4.29504,-3.98445
5942,3.0423e+06,0.698808,-4.24647,0.535327,-5.87378,-1.97335,-4.57583,-4.27987,-3.92188
5943,3.04282e+06,0.698757,-4.26862,0.490024,-5.93137,-2.62194,-4.56503,-4.27267,-3.96431
5944,3.04333e+06,0.698707,-4.2712,0.546986,-7.02941,-2.87286,-4.5975,-4.24387,-3.93421
5945,3.04384e+06,0.698656,-4.24078,0.486554,-5.89216,-2.61428,-4.54634,-4.24203,-3.95458
5946,3.04435e+06,0.698605,-4.24001,0.527986,-5.90196,-2.01287,-4.55293,-4.2163,-3.92027
5947,3.04486e+06,0.698555,-4.27277,0.52089,-5.72549,-2.46109,-4.58724,-4.26517,-3.95496
5948,3.04538e+06,0.698504,-4.24394,0.531634,-5.98039,-2.5579,-4.56855,-4.26608,-3.9277
5949,3.04589e+06,0.698453,-4.2457,0.494742,-5.68505,-2.70527,-4.57996,-4.24066,-3.92379
5950,3.0464e+06,0.698403,-4.263,0.528154,-5.85294,-2.39032,-4.58379,-4.28294,-3.94861
5951,3.04691e+06,0.698352,-4.23403,0.541391,-5.69608,-1.61244,-4.57238,-4.22718,-3.90181
5952,3.04742e+06,0.698301,-4.2707,0.514151,-5.76471,-2.21599,-4.56411,-4.27497,-3.97978
5953,3.04794e+06,0.69825,-4.26593,0.517532,-5.77451,-1.90288,-4.55859,-4.24081,-3.96569
5954,3.04845e+06,0.6982,-4.23064,0.526486,-5.86275,-2.51961,-4.56426,-4.22166,-3.89744
5955,3.04896e+06,0.698149,-4.21583,0.551769,-6.5098,-2.00306,-4.51685,-4.22518,-3.86918
5956,3.04947e+06,0.698098,-4.22261,0.524682,-5.96078,-2.47917,-4.5887,-4.24847,-3.88848
5957,3.04998e+06,0.698048,-4.2724,0.529159,-6.76471,-2.45006,-4.625,-4.27267,-3.93827
5958,3.0505e+06,0.697997,-4.24108,0.529974,-6.18628,-2.53462,-4.54772,-4.21921,-3.90648
5959,3.05101e+06,0.697946,-4.31056,0.521504,-6.10784,-2.44914,-4.61642,-4.31311,-3.98162
5960,3.05152e+06,0.697896,-4.23717,0.508186,-5.91177,-2.60784,-4.58969,-4.21523,-3.90257
5961,3.05203e+06,0.697845,-4.24403,0.520393,-5.94118,-2.26348,-4.56426,-4.24832,-3.94799
5962,3.05254e+06,0.697794,-4.2384,0.521759,-6.06863,-2.71232,-4.58295,-4.25751,-3.89185
5963,3.05306e+06,0.697744,-4.25493,0.541383,-6.27451,-2.55147,-4.60593,-4.21615,-3.93045
5964,3.05357e+06,0.697693,-4.20067,0.511905,-6.38235,-1.39982,-4.4918,-4.20527,-3.91108
5965,3.05408e+06,0.697642,-4.19308,0.579734,-6.0098,-1.90502,-4.58272,-4.20466,-3.8459
5966,3.05459e+06,0.697592,-4.23995,0.493975,-6.14706,-2.26409,-4.51517,-4.27374,-3.94102
5967,3.0551e+06,0.697541,-4.20842,0.497364,-5.7549,-2.85264,-4.53255,-4.21752,-3.86382
5968,3.05562e+06,0.69749,-4.22762,0.532183,-6.44118,-2.51501,-4.56005,-4.25123,-3.86428
5969,3.05613e+06,0.697439,-4.27831,0.56575,-6.34314,-2.38542,-4.62546,-4.26808,-3.92854
5970,3.05664e+06,0.697389,-4.27721,0.534493,-5.88235,-2.38634,-4.59758,-4.26011,-3.95175
5971,3.05715e+06,0.697338,-4.2267,0.534321,-6.19608,-2.46569,-4.56625,-4.233,-3.87868
5972,3.05766e+06,0.697287,-4.24497,0.512345,-6.34314,-2.71875,-4.53477,-4.25169,-3.94447
5973,3.05818e+06,0.697237,-4.23643,0.53944,-6.2549,-2.00306,-4.56426,-4.23162,-3.89767
5974,3.05869e+06,0.697186,-4.24157,0.507871,-5.71569,-1.83119,-4.54442,-4.23039,-3.92387
5975,3.0592e+06,0.697135,-4.21095,0.511129,-5.60784,-2.18229,-4.51302,-4.21691,-3.87661
5976,3.05971e+06,0.697085,-4.25893,0.526678,-5.9902,-2.04933,-4.56013,-4.26103,-3.95274
5977,3.06022e+06,0.697034,-4.1877,0.517145,-5.76471,-2.19271,-4.52803,-4.19332,-3.84651
5978,3.06074e+06,0.696983,-4.26333,0.483295,-5.82353,-2.74203,-4.58119,-4.29014,-3.95106
5979,3.06125e+06,0.696933,-4.2598,0.535352,-5.94118,-2.07445,-4.59237,-4.25858,-3.95427
5980,3.06176e+06,0.696882,-4.2338,0.518199,-6.18628,-2.43107,-4.51333,-4.25689,-3.88465
5981,3.06227e+06,0.696831,-4.22317,0.531637,-6.04902,-2.38664,-4.51922,-4.21599,-3.90901
5982,3.06278e+06,0.696781,-4.24664,0.523082,-5.87255,-2.42953,-4.57008,-4.21385,-3.89859
5983,3.0633e+06,0.69673,-4.2784,0.531635,-5.79412,-2.03217,-4.6204,-4.28922,-3.93459
5984,3.06381e+06,0.696679,-4.22291,0.53424,-5.80392,-2.54779,-4.56993,-4.25781,-3.8521
5985,3.06432e+06,0.696628,-4.23491,0.51762,-5.87255,-2.37102,-4.57736,-4.26547,-3.90556
5986,3.06483e+06,0.696578,-4.26476,0.528582,-6.51961,-2.14216,-4.55553,-4.23453,-3.95588
5987,3.06534e+06,0.696527,-4.24521,0.512791,-5.96078,-2.18658,-4.56932,-4.24678,-3.92502
5988,3.06586e+06,0.696476,-4.21583,0.511699,-5.59804,-2.26348,-4.56104,-4.2091,-3.91605
5989,3.06637e+06,0.696426,-4.22159,0.500458,-5.71569,-2.28401,-4.53271,-4.23575,-3.91376
5990,3.06688e+06,0.696375,-4.24297,0.524889,-5.81373,-2.08395,-4.56013,-4.26746,-3.92218
5991,3.06739e+06,0.696324,-4.25998,0.532276,-6.05882,-2.78615,-4.60999,-4.2405,-3.90878
5992,3.0679e+06,0.696274,-4.27391,0.523303,-5.81556,-2.61949,-4.58961,-4.2693,-3.92754
5993,3.06842e+06,0.696223,-4.2591,0.536667,-6.26471,-2.3318,-4.58372,-4.23866,-3.94179
5994,3.06893e+06,0.696172,-4.26037,0.534258,-5.91514,-2.15319,-4.57874,-4.25521,-3.94815
5995,3.06944e+06,0.696122,-4.24428,0.524609,-6.09804,-2.60355,-4.53546,-4.22518,-3.89897
5996,3.06995e+06,0.696071,-4.22378,0.544093,-5.78431,-2.47426,-4.51463,-4.21262,-3.90227
5997,3.07046e+06,0.69602,-4.24313,0.508731,-6.13726,-2.7739,-4.58923,-4.27099,-3.89867
5998,3.07098e+06,0.695969,-4.24128,0.561606,-6.16667,-1.35662,-4.58801,-4.24525,-3.88228
5999,3.07149e+06,0.695919,-4.23047,0.504251,-5.98039,-1.95956,-4.54848,-4.21385,-3.92142
6000,3.072e+06,0.695868,-4.25766,0.525185,-6.10784,-2.22702,-4.57284,-4.27175,-3.90993
6001,3.07251e+06,0.695817,-4.24505,0.535357,-6.03003,-2.69945,-4.5579,-4.21691,-3.88787
6002,3.07302e+06,0.695767,-4.2578,0.560889,-5.92157,-2.41176,-4.61581,-4.26348,-3.91843
6003,3.07354e+06,0.695716,-4.26463,0.510942,-5.79412,-2.87653,-4.59145,-4.26118,-3.91889
6004,3.07405e+06,0.695665,-4.25474,0.540708,-6,-2.42433,-4.57652,-4.23545,-3.95083
6005,3.07456e+06,0.695615,-4.28438,0.524905,-7,-2.54442,-4.63151,-4.27374,-3.95948
6006,3.07507e+06,0.695564,-4.27946,0.504845,-5.79412,-2.65319,-4.59942,-4.29213,-3.94095
6007,3.07558e+06,0.695513,-4.25603,0.526099,-6.34314,-2.12102,-4.57567,-4.25996,-3.92241
6008,3.0761e+06,0.695463,-4.21343,0.528545,-6.13726,-2.28891,-4.54603,-4.21339,-3.89951
6009,3.07661e+06,0.695412,-4.23032,0.493503,-6.23529,-2.90993,-4.54328,-4.20083,-3.9313
6010,3.07712e+06,0.695361,-4.24981,0.515061,-6.21569,-2.36612,-4.5455,-4.22702,-3.92793
6011,3.07763e+06,0.695311,-4.25432,0.521822,-6.61765,-2.44853,-4.58088,-4.24939,-3.89484
6012,3.07814e+06,0.69526,-4.24539,0.512691,-6.19608,-2.77788,-4.57881,-4.23146,-3.93329
6013,3.07866e+06,0.695209,-4.22882,0.538269,-6.66667,-2.32537,-4.56189,-4.20358,-3.90487
6014,3.07917e+06,0.695158,-4.24407,0.508959,-5.79412,-2.3508,-4.58548,-4.25536,-3.92019
6015,3.07968e+06,0.695108,-4.22529,0.514108,-6.06863,-2.41207,-4.52305,-4.21278,-3.9496
6016,3.08019e+06,0.695057,-4.22914,0.550804,-5.86275,-2.31832,-4.57077,-4.22365,-3.88251
6017,3.0807e+06,0.695006,-4.21834,0.528687,-6.31373,-2.72365,-4.56932,-4.22365,-3.86068
6018,3.08122e+06,0.694956,-4.23699,0.53957,-7.56863,-2.34865,-4.55882,-4.21446,-3.92938
6019,3.08173e+06,0.694905,-4.22199,0.519125,-6.07843,-2.13205,-4.53991,-4.20925,-3.93168
6020,3.08224e+06,0.694854,-4.26343,0.518985,-6.07843,-2.43903,-4.5795,-4.25215,-3.9316
6021,3.08275e+06,0.694804,-4.28375,0.5042,-5.67647,-2.35049,-4.63419,-4.24265,-3.9293
6022,3.08326e+06,0.694753,-4.249,0.542361,-6.59804,-2.80239,-4.57698,-4.23637,-3.892
6023,3.08378e+06,0.694702,-4.26454,0.54372,-6.55882,-2.59222,-4.59413,-4.25291,-3.93321
6024,3.08429e+06,0.694652,-4.27427,0.493444,-5.94118,-2.58793,-4.57407,-4.25873,-3.94003
6025,3.0848e+06,0.694601,-4.2657,0.515885,-6.55882,-2.11244,-4.56618,-4.2644,-3.95941
6026,3.08531e+06,0.69455,-4.27503,0.489339,-6.34314,-2.89951,-4.59674,-4.24035,-3.94026
6027,3.08582e+06,0.6945,-4.21686,0.504275,-6.08824,-2.53064,-4.52903,-4.23422,-3.89216
6028,3.08634e+06,0.694449,-4.25742,0.545053,-6.38235,-1.65104,-4.59,-4.23055,-3.93742
6029,3.08685e+06,0.694398,-4.23838,0.522589,-5.84314,-2.51471,-4.57705,-4.23223,-3.90472
6030,3.08736e+06,0.694347,-4.2729,0.523933,-6.2549,-2.76226,-4.57468,-4.28707,-3.95941
6031,3.08787e+06,0.694297,-4.24135,0.560661,-6.69608,-2.22886,-4.58379,-4.2742,-3.89093
6032,3.08838e+06,0.694246,-4.2614,0.532614,-5.98039,-1.99449,-4.5972,-4.24801,-3.93919
6033,3.0889e+06,0.694195,-4.24216,0.509961,-6.30392,-2.73591,-4.58502,-4.23146,-3.88396
6034,3.08941e+06,0.694145,-4.25851,0.532607,-5.89216,-2.27972,-4.56671,-4.25643,-3.93206
6035,3.08992e+06,0.694094,-4.24901,0.535599,-5.86275,-2.17678,-4.59467,-4.27145,-3.93612
6036,3.09043e+06,0.694043,-4.25636,0.513027,-5.95098,-2.60846,-4.58203,-4.21936,-3.90755
6037,3.09094e+06,0.693993,-4.24899,0.509285,-5.85294,-2.55974,-4.59666,-4.23392,-3.89744
6038,3.09146e+06,0.693942,-4.25256,0.520069,-5.70588,-2.33517,-4.59942,-4.25306,-3.92379
6039,3.09197e+06,0.693891,-4.23339,0.462916,-5.73529,-2.70772,-4.56342,-4.22534,-3.90135
6040,3.09248e+06,0.693841,-4.2464,0.522368,-5.89216,-1.7837,-4.56779,-4.25291,-3.91843
6041,3.09299e+06,0.69379,-4.23675,0.530519,-6.11765,-2.28768,-4.54741,-4.21186,-3.88687
6042,3.0935e+06,0.693739,-4.23444,0.516935,-6.36275,-2.44148,-4.55921,-4.22947,-3.89108
6043,3.09402e+06,0.693688,-4.25632,0.493412,-6.0098,-2.3799,-4.56863,-4.23238,-3.95512
6044,3.09453e+06,0.693638,-4.24012,0.496078,-5.78431,-2.81005,-4.53355,-4.24372,-3.95052
6045,3.09504e+06,0.693587,-4.23893,0.563896,-6.18628,-1.29596,-4.58433,-4.24387,-3.8606
6046,3.09555e+06,0.693536,-4.24012,0.532393,-6.09804,-2.39124,-4.5841,-4.2356,-3.90525
6047,3.09606e+06,0.693486,-4.25779,0.565508,-6,-1.81526,-4.61366,-4.27773,-3.95826
6048,3.09658e+06,0.693435,-4.27242,0.539406,-6.27451,-1.97917,-4.61481,-4.27482,-3.94347
6049,3.09709e+06,0.693384,-4.27597,0.52333,-6.23529,-2.94363,-4.58893,-4.25751,-3.92226
6050,3.0976e+06,0.693334,-4.20284,0.517202,-6.77451,-2.8076,-4.52773,-4.17969,-3.87898
6051,3.09811e+06,0.693283,-4.23837,0.502742,-5.86275,-2.78309,-4.53133,-4.24372,-3.89729
6052,3.09862e+06,0.693232,-4.23881,0.512495,-5.68566,-2.64093,-4.5543,-4.23775,-3.91468
6053,3.09914e+06,0.693182,-4.26143,0.556273,-6.29412,-2.34344,-4.59138,-4.25597,-3.93627
6054,3.09965e+06,0.693131,-4.20843,0.503236,-5.91177,-2.64798,-4.53378,-4.21507,-3.893
6055,3.10016e+06,0.69308,-4.22935,0.528723,-6.41177,-2.15962,-4.56962,-4.2045,-3.90127
6056,3.10067e+06,0.69303,-4.24027,0.536829,-6.16667,-1.87224,-4.58977,-4.25888,-3.91077
6057,3.10118e+06,0.692979,-4.23,0.499,-6.05882,-2.21844,-4.55055,-4.24418,-3.91138
6058,3.1017e+06,0.692928,-4.19228,0.54481,-6.2451,-2.08885,-4.54948,-4.19776,-3.8233
6059,3.10221e+06,0.692877,-4.25704,0.532391,-6.14706,-1.89675,-4.55308,-4.24403,-3.96507
6060,3.10272e+06,0.692827,-4.21852,0.522533,-5.80392,-2.14706,-4.57368,-4.25551,-3.89959
6061,3.10323e+06,0.692776,-4.26337,0.528651,-5.95098,-2.18536,-4.60784,-4.26455,-3.93942
6062,3.10374e+06,0.692725,-4.25753,0.537197,-6.13726,-2.5818,-4.5923,-4.23744,-3.94026
6063,3.10426e+06,0.692675,-4.21072,0.51355,-5.76134,-2.303,-4.53608,-4.22135,-3.88281
6064,3.10477e+06,0.692624,-4.19891,0.536377,-6.0098,-1.98009,-4.52757,-4.21063,-3.84896
6065,3.10528e+06,0.692573,-4.27379,0.518962,-6.79412,-2.15074,-4.58203,-4.25843,-3.92142
6066,3.10579e+06,0.692523,-4.25579,0.528382,-6.14706,-2.27451,-4.53156,-4.26593,-3.95274
6067,3.1063e+06,0.692472,-4.22354,0.475667,-5.73039,-2.73529,-4.53661,-4.22028,-3.91942
6068,3.10682e+06,0.692421,-4.22502,0.52413,-5.7549,-2.27972,-4.56036,-4.22549,-3.89683
6069,3.10733e+06,0.692371,-4.2232,0.498066,-5.98039,-2.67892,-4.54358,-4.21676,-3.8992
6070,3.10784e+06,0.69232,-4.22011,0.510169,-6.72549,-2.62623,-4.51509,-4.21032,-3.92073
6071,3.10835e+06,0.692269,-4.21295,0.513319,-6.26471,-2.54259,-4.52275,-4.2068,-3.86964
6072,3.10886e+06,0.692219,-4.23824,0.547256,-6.48039,-2.27574,-4.54833,-4.24265,-3.90288
6073,3.10938e+06,0.692168,-4.24014,0.509391,-5.7451,-2.34314,-4.57881,-4.22427,-3.91131
