batch,episode_start,epsilon,mean,std,min,max,p25,p50,p75
93,47616,0.999057,-4.16434,0.405099,-5.64706,-3.00705,-4.37301,-4.1106,-3.91023
94,48128,0.999047,-4.16409,0.362833,-5.53401,-3.11428,-4.3439,-4.13802,-3.94531
95,48640,0.999037,-4.14727,0.404004,-5.81066,-3.19485,-4.35355,-4.10003,-3.88703
96,49152,0.999027,-4.14183,0.370385,-5.62745,-2.94363,-4.37814,-4.12454,-3.91
97,49664,0.999017,-4.17307,0.37572,-5.76471,-3.17555,-4.36604,-4.14093,-3.92325
98,50176,0.999007,-4.15908,0.382725,-5.91177,-3.1299,-4.35945,-4.14415,-3.91728
99,50688,0.998996,-4.19401,0.402957,-5.88235,-3.27175,-4.41284,-4.15824,-3.93604
100,51200,0.998986,-4.12804,0.382485,-6.02941,-2.77083,-4.32667,-4.0962,-3.88343
101,51712,0.998976,-4.1646,0.369833,-5.78523,-3.14461,-4.37661,-4.14629,-3.93068
102,52224,0.998966,-4.16326,0.390571,-5.96078,-3.22335,-4.35792,-4.14859,-3.91498
103,52736,0.998956,-4.19247,0.421482,-6.05882,-3.29534,-4.4084,-4.11581,-3.92946
104,53248,0.998946,-4.15076,0.410103,-5.572,-3.04075,-4.34804,-4.12071,-3.87707
105,53760,0.998936,-4.16908,0.402604,-6.35294,-2.95864,-4.37898,-4.13634,-3.90794
106,54272,0.998925,-4.13829,0.391622,-5.76838,-2.91391,-4.35769,-4.108,-3.89323
107,54784,0.998915,-4.18762,0.420719,-5.91177,-2.99694,-4.3642,-4.14491,-3.94462
108,55296,0.998905,-4.18382,0.41082,-5.58241,-3.05607,-4.37538,-4.15395,-3.92264
109,55808,0.998895,-4.16344,0.403096,-5.92157,-2.88909,-4.37791,-4.14078,-3.91161
110,56320,0.998885,-4.1632,0.378534,-5.59804,-2.75643,-4.35654,-4.14982,-3.92027
111,56832,0.998875,-4.16614,0.377506,-5.76471,-3.18873,-4.34429,-4.13817,-3.9208
112,57344,0.998865,-4.15845,0.425805,-5.84314,-2.89614,-4.35876,-4.1178,-3.89936
113,57856,0.998854,-4.17979,0.383385,-5.58088,-2.92739,-4.37423,-4.16559,-3.91437
114,58368,0.998844,-4.18395,0.421549,-5.76991,-2.95895,-4.40717,-4.13925,-3.90564
115,58880,0.998834,-4.12897,0.368716,-5.65257,-3.14982,-4.32322,-4.11412,-3.90127
116,59392,0.998824,-4.16304,0.391802,-5.74326,-3.06679,-4.37217,-4.12163,-3.91445
117,59904,0.998814,-4.16396,0.376776,-5.68689,-3.03707,-4.36734,-4.13787,-3.92471
118,60416,0.998804,-4.18283,0.397629,-5.52972,-2.83211,-4.37921,-4.14645,-3.93168
119,60928,0.998794,-4.15206,0.407961,-5.92157,-2.96661,-4.38036,-4.11458,-3.88235
120,61440,0.998783,-4.19511,0.410316,-5.4902,-2.43566,-4.40594,-4.16422,-3.93183
121,61952,0.998773,-4.13551,0.40549,-5.80392,-3.15839,-4.35846,-4.08762,-3.88366
122,62464,0.998763,-4.17666,0.419896,-5.76471,-2.53431,-4.38825,-4.1564,-3.8992
123,62976,0.998753,-4.15234,0.377861,-5.4902,-3.03768,-4.33601,-4.1106,-3.9375
124,63488,0.998743,-4.19334,0.420837,-5.77482,-3.03922,-4.42233,-4.1561,-3.93865
125,64000,0.998733,-4.17747,0.398142,-5.62745,-2.80852,-4.39943,-4.15196,-3.93413
126,64512,0.998723,-4.12815,0.395579,-6.19608,-2.97426,-4.32253,-4.10432,-3.85861
127,65024,0.998713,-4.16244,0.400277,-5.56863,-3.14308,-4.35646,-4.1348,-3.88879
128,65536,0.998702,-4.18347,0.404727,-5.76471,-2.73223,-4.39392,-4.13235,-3.92479
129,66048,0.998692,-4.17687,0.408861,-5.77512,-2.98958,-4.38381,-4.14139,-3.90617
130,66560,0.998682,-4.2143,0.394106,-5.4902,-3.01011,-4.41261,-4.17586,-3.93804
131,67072,0.998672,-4.16806,0.379025,-5.41268,-3.04718,-4.37255,-4.14185,-3.92639
132,67584,0.998662,-4.17573,0.403736,-5.4902,-3.02328,-4.37063,-4.15058,-3.91973
133,68096,0.998652,-4.15278,0.379852,-5.65778,-3.28952,-4.3472,-4.11213,-3.91131
134,68608,0.998642,-4.16451,0.410194,-5.97978,-3.00551,-4.37209,-4.13664,-3.89936
135,69120,0.998631,-4.15155,0.368446,-5.46507,-2.92525,-4.36918,-4.13312,-3.93987
136,69632,0.998621,-4.22319,0.413726,-5.73529,-3.12623,-4.43076,-4.18321,-3.95175
137,70144,0.998611,-4.13781,0.392534,-5.65135,-3.05423,-4.33678,-4.12454,-3.87592
138,70656,0.998601,-4.1637,0.421748,-5.76471,-2.64246,-4.36566,-4.1273,-3.88228
139,71168,0.998591,-4.14205,0.405033,-5.6489,-3.0867,-4.35976,-4.12301,-3.86236
140,71680,0.998581,-4.16337,0.386402,-6.31373,-3.11642,-4.34344,-4.14675,-3.92425
141,72192,0.998571,-4.13961,0.410585,-5.94118,-2.69301,-4.34559,-4.11566,-3.9123
142,72704,0.99856,-4.20801,0.430945,-5.86275,-2.91483,-4.43298,-4.17264,-3.94876
143,73216,0.99855,-4.17444,0.374201,-5.4902,-3.19026,-4.37469,-4.13143,-3.92716
144,73728,0.99854,-4.18385,0.392908,-5.63143,-2.95251,-4.37332,-4.13802,-3.93344
145,74240,0.99853,-4.17325,0.394808,-5.45098,-3.16697,-4.39514,-4.14445,-3.91184
146,74752,0.99852,-4.15656,0.389021,-5.87255,-3.08456,-4.35516,-4.11673,-3.91176
147,75264,0.99851,-4.17297,0.410632,-5.84314,-3.18689,-4.38358,-4.1227,-3.90832
148,75776,0.9985,-4.17517,0.410621,-5.72549,-3.22028,-4.39001,-4.14706,-3.88603
149,76288,0.998489,-4.16048,0.386117,-5.72549,-2.82537,-4.37423,-4.12408,-3.91046
150,76800,0.998479,-4.17351,0.419943,-5.64706,-2.93627,-4.36903,-4.13189,-3.90771
151,77312,0.998469,-4.19224,0.398396,-5.64706,-3.18781,-4.39354,-4.16008,-3.92877
152,77824,0.998459,-4.17545,0.403576,-6.07843,-2.65656,-4.38764,-4.15778,-3.9254
153,78336,0.998449,-4.17841,0.396666,-5.83333,-3.02665,-4.40748,-4.14599,-3.91069
154,78848,0.998439,-4.16219,0.392486,-5.76471,-3.01103,-4.37217,-4.15457,-3.92364
155,79360,0.998429,-4.16303,0.407432,-5.80392,-3.03033,-4.36642,-4.12454,-3.88557
156,79872,0.998419,-4.17098,0.385404,-5.94118,-2.97243,-4.39936,-4.13343,-3.91789
157,80384,0.998408,-4.15605,0.378058,-5.72549,-3.15502,-4.38074,-4.12485,-3.92241
158,80896,0.998398,-4.14512,0.400318,-5.92157,-2.92953,-4.36029,-4.1155,-3.89139
159,81408,0.998388,-4.15975,0.39798,-5.61121,-3.16177,-4.37132,-4.11642,-3.91759
160,81920,0.998378,-4.1658,0.38595,-5.68627,-2.77083,-4.38258,-4.16085,-3.92057
161,82432,0.998368,-4.18784,0.40388,-5.77298,-3.24449,-4.41559,-4.15319,-3.92272
162,82944,0.998358,-4.18962,0.377628,-5.92157,-3.07721,-4.38442,-4.1705,-3.94807
163,83456,0.998348,-4.17676,0.371623,-5.88235,-3.11489,-4.36275,-4.14185,-3.94715
164,83968,0.998337,-4.17961,0.388894,-5.68627,-3.14798,-4.38411,-4.1345,-3.94049
165,84480,0.998327,-4.1509,0.396116,-5.90196,-2.98223,-4.36665,-4.13235,-3.91169
166,84992,0.998317,-4.16114,0.409725,-5.83333,-3.09896,-4.3583,-4.12561,-3.91215
167,85504,0.998307,-4.18596,0.409911,-5.80392,-3.08915,-4.40985,-4.13511,-3.90763
168,86016,0.998297,-4.14317,0.373351,-5.66667,-3.22335,-4.34651,-4.1348,-3.91598
169,86528,0.998287,-4.14685,0.399392,-6.39216,-3.03462,-4.32177,-4.10003,-3.89315
170,87040,0.998277,-4.16812,0.382514,-6.1106,-3.07721,-4.3727,-4.12515,-3.93168
171,87552,0.998266,-4.18787,0.408236,-5.64951,-2.92586,-4.39315,-4.16498,-3.93015
172,88064,0.998256,-4.17158,0.398559,-5.60784,-3.03094,-4.40112,-4.14078,-3.90097
173,88576,0.998246,-4.17845,0.421233,-5.9902,-3.08333,-4.37217,-4.13051,-3.91276
174,89088,0.998236,-4.16874,0.405209,-5.57108,-3.23131,-4.36244,-4.10049,-3.91062
175,89600,0.998226,-4.18164,0.379822,-5.66667,-3.11305,-4.3848,-4.16161,-3.93359
176,90112,0.998216,-4.17141,0.416053,-5.84314,-2.98315,-4.38641,-4.12975,-3.90472
177,90624,0.998206,-4.15557,0.376964,-5.55423,-2.98315,-4.37898,-4.13465,-3.89691
178,91136,0.998196,-4.16399,0.408365,-5.78431,-2.98897,-4.38304,-4.12224,-3.86834
179,91648,0.998185,-4.15601,0.385657,-5.72549,-2.86795,-4.35907,-4.13572,-3.91253
180,92160,0.998175,-4.16132,0.396016,-5.66667,-3.03309,-4.36351,-4.12025,-3.90211
181,92672,0.998165,-4.18902,0.413122,-6.07843,-2.4136,-4.38994,-4.15533,-3.92754
182,93184,0.998155,-4.15294,0.360133,-5.80392,-3.1682,-4.3472,-4.13205,-3.91529
183,93696,0.998145,-4.17942,0.395954,-5.87255,-2.87868,-4.37722,-4.15043,-3.93528
184,94208,0.998135,-4.17795,0.403673,-5.5481,-3.04105,-4.38764,-4.13787,-3.92057
185,94720,0.998125,-4.1789,0.390885,-6.31373,-3.00858,-4.375,-4.14124,-3.947
186,95232,0.998114,-4.18759,0.409034,-5.88235,-3.22978,-4.37944,-4.14078,-3.92471
187,95744,0.998104,-4.16491,0.41718,-5.80392,-3.00368,-4.36267,-4.125,-3.89323
188,96256,0.998094,-4.15898,0.392643,-6.03922,-2.83517,-4.38534,-4.13741,-3.91674
189,96768,0.998084,-4.1738,0.388092,-5.67923,-3.14798,-4.4084,-4.11657,-3.91383
190,97280,0.998074,-4.1788,0.385985,-5.51685,-2.96109,-4.3907,-4.13373,-3.92433
191,97792,0.998064,-4.15994,0.399175,-6.11826,-2.67433,-4.37653,-4.14032,-3.88672
192,98304,0.998054,-4.15118,0.4034,-6.06863,-2.71415,-4.35141,-4.13343,-3.89101
193,98816,0.998043,-4.17713,0.401914,-6.05882,-3.04963,-4.40204,-4.13741,-3.91138
194,99328,0.998033,-4.17209,0.389685,-5.53707,-3.15288,-4.36803,-4.14292,-3.91322
195,99840,0.998023,-4.15208,0.382247,-5.68627,-3.178,-4.35562,-4.12163,-3.92203
196,100352,0.998013,-4.20195,0.408231,-5.7451,-3.02114,-4.40809,-4.17034,-3.93865
197,100864,0.998003,-4.17915,0.398475,-5.66667,-2.96354,-4.38189,-4.13159,-3.90365
198,101376,0.997993,-4.16834,0.388586,-5.70496,-2.86121,-4.37079,-4.12117,-3.92011
199,101888,0.997983,-4.15987,0.402802,-5.80392,-3.09406,-4.36443,-4.13572,-3.91828
200,102400,0.997972,-4.17109,0.362423,-5.52941,-3.04136,-4.36627,-4.13603,-3.91896
201,102912,0.997962,-4.18534,0.405858,-5.94118,-2.82721,-4.40035,-4.13511,-3.93275
202,103424,0.997952,-4.16506,0.417273,-6.06863,-2.63879,-4.40862,-4.13817,-3.8868
203,103936,0.997942,-4.148,0.381969,-5.56863,-3.12408,-4.3534,-4.12714,-3.90035
204,104448,0.997932,-4.13621,0.397419,-5.76471,-3.13603,-4.34115,-4.09023,-3.86795
205,104960,0.997922,-4.15832,0.425242,-5.96078,-2.61458,-4.38013,-4.13848,-3.89882
206,105472,0.997912,-4.16185,0.405495,-5.92157,-2.79994,-4.35692,-4.15487,-3.90617
207,105984,0.997902,-4.15515,0.402446,-5.59804,-3.14645,-4.37937,-4.12025,-3.88932
208,106496,0.997891,-4.14245,0.383377,-5.91115,-2.86489,-4.35172,-4.12776,-3.88986
209,107008,0.997881,-4.18883,0.388463,-5.68627,-3.1492,-4.36366,-4.15043,-3.96109
210,107520,0.997871,-4.1967,0.423265,-5.68627,-3.05974,-4.4195,-4.142,-3.929
211,108032,0.997861,-4.18297,0.395658,-5.48039,-3.16759,-4.37462,-4.15885,-3.93467
212,108544,0.997851,-4.16664,0.354614,-5.35294,-2.82261,-4.36451,-4.16345,-3.93107
213,109056,0.997841,-4.1631,0.410638,-6.39216,-2.88205,-4.36474,-4.15365,-3.91445
214,109568,0.997831,-4.1598,0.370645,-5.34007,-3.05974,-4.36275,-4.13634,-3.91559
215,110080,0.99782,-4.17865,0.407942,-5.58824,-2.62224,-4.39361,-4.14047,-3.91782
216,110592,0.99781,-4.15872,0.378487,-5.79259,-2.95956,-4.38097,-4.13113,-3.89185
217,111104,0.9978,-4.16198,0.390108,-5.68627,-3.04289,-4.3652,-4.1227,-3.8979
218,111616,0.99779,-4.14478,0.354846,-5.71569,-3.00092,-4.36121,-4.1178,-3.92256
219,112128,0.99778,-4.16005,0.396311,-5.53952,-2.68934,-4.40518,-4.14108,-3.91651
220,112640,0.99777,-4.16893,0.360636,-5.55882,-3.17188,-4.37906,-4.14154,-3.92846
221,113152,0.99776,-4.16132,0.380373,-5.52941,-3.2356,-4.35524,-4.12316,-3.90495
222,113664,0.997749,-4.15764,0.375452,-5.62745,-3.06036,-4.35325,-4.10555,-3.90418
223,114176,0.997739,-4.15966,0.392305,-5.93413,-3.31771,-4.37653,-4.10034,-3.90104
224,114688,0.997729,-4.20188,0.416973,-6.30392,-3.18597,-4.41261,-4.15564,-3.93513
225,115200,0.997719,-4.15077,0.374417,-5.40717,-3.05239,-4.37454,-4.11183,-3.90993
226,115712,0.997709,-4.1448,0.400184,-5.80392,-3.02114,-4.36635,-4.13511,-3.88097
227,116224,0.997699,-4.16954,0.39826,-5.76471,-3.13848,-4.37462,-4.13848,-3.8943
228,116736,0.997689,-4.14571,0.382254,-5.48039,-3.06005,-4.34582,-4.09819,-3.9074
229,117248,0.997678,-4.14268,0.426186,-6.22549,-3.06771,-4.3714,-4.09988,-3.87201
230,117760,0.997668,-4.14168,0.384887,-5.69547,-3.20925,-4.32001,-4.09605,-3.91092
231,118272,0.997658,-4.16062,0.380702,-5.80392,-2.87898,-4.37171,-4.12071,-3.92479
232,118784,0.997648,-4.18336,0.388948,-5.4902,-3.00398,-4.39231,-4.16069,-3.92777
233,119296,0.997638,-4.14049,0.372187,-5.30637,-2.98652,-4.35202,-4.11504,-3.90028
234,119808,0.997628,-4.16361,0.377276,-5.68627,-3.19975,-4.37592,-4.12546,-3.91445
235,120320,0.997618,-4.16799,0.392279,-6.10692,-2.73775,-4.36106,-4.1345,-3.91805
236,120832,0.997608,-4.16328,0.394028,-5.80392,-2.81097,-4.3485,-4.1345,-3.93865
237,121344,0.997597,-4.17824,0.371552,-5.45098,-3.22702,-4.37684,-4.14507,-3.93359
238,121856,0.997587,-4.15063,0.377761,-6.09804,-2.99173,-4.37224,-4.11336,-3.93091
239,122368,0.997577,-4.14822,0.381626,-5.38174,-2.93536,-4.34896,-4.1152,-3.90694
240,122880,0.997567,-4.15856,0.366605,-5.64706,-2.99694,-4.37439,-4.15196,-3.9146
241,123392,0.997557,-4.14581,0.395454,-5.50429,-2.70833,-4.37776,-4.11933,-3.89645
242,123904,0.997547,-4.17919,0.37984,-5.88235,-3.0769,-4.36918,-4.14537,-3.95167
243,124416,0.997537,-4.15979,0.372511,-5.47059,-3.13817,-4.38465,-4.13358,-3.90028
244,124928,0.997526,-4.17259,0.391609,-5.64706,-3.11703,-4.39354,-4.14614,-3.91881
245,125440,0.997516,-4.12956,0.376054,-5.69638,-3.06127,-4.32606,-4.11014,-3.89683
246,125952,0.997506,-4.16595,0.399278,-5.89032,-2.97212,-4.35126,-4.12086,-3.92701
247,126464,0.997496,-4.16538,0.386526,-6.03922,-3.14461,-4.37791,-4.1489,-3.91705
248,126976,0.997486,-4.16233,0.408404,-5.76471,-2.75521,-4.39331,-4.13756,-3.9064
249,127488,0.997476,-4.16292,0.406861,-5.72549,-3.03309,-4.36765,-4.13082,-3.87646
250,128000,0.997466,-4.18275,0.407961,-5.90196,-2.93873,-4.42065,-4.142,-3.93099
251,128512,0.997455,-4.1638,0.385634,-5.84314,-2.98989,-4.35348,-4.1512,-3.9365
252,129024,0.997445,-4.18341,0.396964,-5.68627,-3.13113,-4.38542,-4.12776,-3.92417
253,129536,0.997435,-4.21496,0.3976,-5.88634,-2.70987,-4.394,-4.18199,-3.97388
254,130048,0.997425,-4.17883,0.40455,-5.64706,-3.01961,-4.39162,-4.14108,-3.90265
255,130560,0.997415,-4.19541,0.416013,-6,-2.90962,-4.3655,-4.13343,-3.92356
256,131072,0.997405,-4.16061,0.413269,-5.82353,-2.87684,-4.36397,-4.11642,-3.89706
257,131584,0.997395,-4.16406,0.408661,-5.76471,-2.56648,-4.36742,-4.14032,-3.89668
258,132096,0.997384,-4.16947,0.390385,-5.76471,-3.2405,-4.37339,-4.13006,-3.92479
259,132608,0.997374,-4.15266,0.397481,-6,-3.00061,-4.35662,-4.13649,-3.89744
260,133120,0.997364,-4.16378,0.379232,-5.8606,-3.06863,-4.37592,-4.12178,-3.91559
261,133632,0.997354,-4.17575,0.428113,-6.19608,-2.94914,-4.35011,-4.13327,-3.89652
262,134144,0.997344,-4.1733,0.387653,-5.92157,-2.95037,-4.37806,-4.1515,-3.92969
263,134656,0.997334,-4.18178,0.401095,-5.80392,-3.15656,-4.39737,-4.16115,-3.9254
264,135168,0.997324,-4.14887,0.397363,-5.63511,-3.0098,-4.3583,-4.11443,-3.89989
265,135680,0.997314,-4.16049,0.393824,-5.80392,-2.97181,-4.36412,-4.14629,-3.90656
266,136192,0.997303,-4.13523,0.391148,-5.88235,-3.07782,-4.33762,-4.09513,-3.85363
267,136704,0.997293,-4.15906,0.391482,-5.54902,-2.88634,-4.35723,-4.11749,-3.90924
268,137216,0.997283,-4.18971,0.421262,-6.03922,-3.00551,-4.42226,-4.13802,-3.89476
269,137728,0.997273,-4.17529,0.379935,-5.77145,-3.21507,-4.36405,-4.1348,-3.95244
270,138240,0.997263,-4.164,0.373015,-5.56863,-3.10876,-4.38335,-4.13389,-3.93229
271,138752,0.997253,-4.15798,0.389693,-5.60907,-3.06679,-4.35547,-4.10922,-3.89606
272,139264,0.997243,-4.17788,0.399819,-5.76471,-2.94393,-4.40939,-4.14491,-3.9133
273,139776,0.997232,-4.18706,0.419744,-5.84314,-2.33578,-4.40893,-4.15625,-3.92073
