batch,episode_start,epsilon,mean,std,min,max,p25,p50,p75
27,13824,0.999726,-3.80908,0.864471,-7.83333,-2,-4.25,-3.66667,-3.25
28,14336,0.999716,-3.71061,0.842975,-6.66667,-1.16667,-4.16667,-3.66667,-3.16667
29,14848,0.999706,-3.81689,0.889109,-7.5,-1.41667,-4.16667,-3.75,-3.25
30,15360,0.999696,-3.83138,0.910295,-7.33333,-1.41667,-4.33333,-3.75,-3.25
31,15872,0.999686,-3.71924,0.87549,-7.5,-1.58333,-4.08333,-3.66667,-3.16667
32,16384,0.999676,-3.86035,0.897075,-7.16667,-1.33333,-4.33333,-3.75,-3.25
33,16896,0.999665,-3.84326,0.929521,-7.5,-2,-4.33333,-3.75,-3.25
34,17408,0.999655,-3.76758,0.886712,-7.16667,-1.58333,-4.25,-3.66667,-3.22917
35,17920,0.999645,-3.7557,0.894626,-7.5,-1.83333,-4.16667,-3.66667,-3.16667
36,18432,0.999635,-3.81283,0.953303,-7.33333,-1.83333,-4.25,-3.66667,-3.16667
37,18944,0.999625,-3.84375,0.93315,-7.5,-1.83333,-4.33333,-3.70833,-3.16667
38,19456,0.999615,-3.83838,0.881295,-6.83333,-1.66667,-4.33333,-3.75,-3.25
39,19968,0.999605,-3.7806,0.839891,-7.33333,-1.83333,-4.16667,-3.66667,-3.25
40,20480,0.999594,-3.79036,0.912112,-7.5,-1.5,-4.16667,-3.66667,-3.25
41,20992,0.999584,-3.76058,0.874463,-6.83333,-1.5,-4.25,-3.66667,-3.16667
42,21504,0.999574,-3.87581,0.920594,-7.33333,-1.66667,-4.41667,-3.75,-3.25
43,22016,0.999564,-3.83138,0.855355,-7.33333,-1.5,-4.25,-3.66667,-3.25
44,22528,0.999554,-3.76969,0.902639,-7.5,-2,-4.25,-3.66667,-3.16667
45,23040,0.999544,-3.80257,0.872899,-6.83333,-0.916667,-4.25,-3.75,-3.25
46,23552,0.999534,-3.79785,0.934015,-8.16667,-1.5,-4.33333,-3.66667,-3.16667
47,24064,0.999524,-3.78841,0.863353,-8.16667,-1.5,-4.33333,-3.75,-3.25
48,24576,0.999513,-3.82357,0.93227,-7.5,-1.83333,-4.33333,-3.66667,-3.25
49,25088,0.999503,-3.79753,0.935845,-8.33333,-1.41667,-4.25,-3.66667,-3.16667
50,25600,0.999493,-3.70215,0.862598,-7.5,-1.25,-4.16667,-3.66667,-3.16667
51,26112,0.999483,-3.76318,0.855216,-6.83333,-1.66667,-4.1875,-3.66667,-3.16667
52,26624,0.999473,-3.79313,0.818221,-6.5,-1.91667,-4.16667,-3.75,-3.25
53,27136,0.999463,-3.87744,0.891322,-7,-1,-4.27083,-3.75,-3.33333
54,27648,0.999453,-3.83073,0.877983,-7.5,-1.33333,-4.25,-3.75,-3.25
55,28160,0.999442,-3.79427,0.870801,-6.83333,-1.91667,-4.25,-3.66667,-3.25
56,28672,0.999432,-3.84229,0.856174,-7.16667,-1.58333,-4.25,-3.70833,-3.33333
57,29184,0.999422,-3.84961,0.94179,-7.33333,-1.75,-4.25,-3.75,-3.25
58,29696,0.999412,-3.7889,0.888669,-7.16667,-1.75,-4.1875,-3.66667,-3.25
59,30208,0.999402,-3.83236,0.866855,-7.5,-1.66667,-4.25,-3.70833,-3.25
60,30720,0.999392,-3.76091,0.849328,-7.16667,-1.58333,-4.16667,-3.66667,-3.16667
61,31232,0.999382,-3.83073,0.898385,-7.66667,-1.83333,-4.25,-3.66667,-3.25
62,31744,0.999371,-3.80192,0.893652,-7.5,-1.58333,-4.16667,-3.66667,-3.16667
63,32256,0.999361,-3.7876,0.90192,-7.83333,-1.83333,-4.25,-3.66667,-3.16667
64,32768,0.999351,-3.76904,0.945741,-7,-1.91667,-4.16667,-3.58333,-3.16667
65,33280,0.999341,-3.82145,0.896837,-7.33333,-1.66667,-4.25,-3.75,-3.25
66,33792,0.999331,-3.81559,0.946799,-7.33333,-1.41667,-4.33333,-3.66667,-3.16667
67,34304,0.999321,-3.81266,0.867039,-7.5,-0.916667,-4.25,-3.75,-3.25
68,34816,0.999311,-3.81315,0.867934,-7.5,-1.25,-4.33333,-3.66667,-3.25
69,35328,0.999301,-3.77734,0.900627,-7.5,-1.91667,-4.08333,-3.66667,-3.25
70,35840,0.99929,-3.82503,0.920269,-7.33333,-0.916667,-4.33333,-3.66667,-3.25
71,36352,0.99928,-3.83708,0.981311,-7.5,-1.5,-4.33333,-3.66667,-3.16667
72,36864,0.99927,-3.79867,0.92276,-7.5,-1.83333,-4.16667,-3.66667,-3.16667
73,37376,0.99926,-3.77474,0.882493,-8.16667,-1.5,-4.25,-3.66667,-3.25
74,37888,0.99925,-3.82357,0.960461,-7.5,-1.75,-4.33333,-3.66667,-3.16667
75,38400,0.99924,-3.8278,0.907878,-7.5,-1.83333,-4.27083,-3.75,-3.25
76,38912,0.99923,-3.77913,0.921127,-7.5,-1.83333,-4.16667,-3.66667,-3.16667
77,39424,0.999219,-3.80029,0.838708,-6.83333,-1.58333,-4.25,-3.75,-3.25
78,39936,0.999209,-3.88981,0.933875,-6.83333,-1.5,-4.33333,-3.75,-3.25
79,40448,0.999199,-3.76156,0.87473,-7.5,-0.833333,-4.25,-3.66667,-3.16667
80,40960,0.999189,-3.7972,0.87749,-8,-1.25,-4.33333,-3.75,-3.25
81,41472,0.999179,-3.76921,0.854411,-8,-1.41667,-4.25,-3.70833,-3.16667
82,41984,0.999169,-3.78369,0.863935,-7.5,-0.833333,-4.25,-3.66667,-3.25
83,42496,0.999159,-3.77393,0.877854,-7.5,-1.25,-4.25,-3.66667,-3.16667
84,43008,0.999148,-3.81217,0.865516,-7.5,-1.58333,-4.33333,-3.66667,-3.22917
85,43520,0.999138,-3.7832,0.914732,-7.16667,-1.66667,-4.25,-3.66667,-3.16667
86,44032,0.999128,-3.77507,0.850982,-6.83333,-1.83333,-4.25,-3.66667,-3.25
87,44544,0.999118,-3.77686,0.936051,-7.33333,-1,-4.25,-3.66667,-3.16667
88,45056,0.999108,-3.79688,0.861157,-7.5,-1.58333,-4.25,-3.66667,-3.25
89,45568,0.999098,-3.77148,0.866589,-6.83333,-1.16667,-4.25,-3.66667,-3.16667
90,46080,0.999088,-3.85579,0.886127,-7.66667,-1.75,-4.27083,-3.79167,-3.33333
91,46592,0.999077,-3.78744,0.868986,-6.83333,-1.83333,-4.25,-3.66667,-3.25
92,47104,0.999067,-3.79948,0.822979,-6.83333,-1.83333,-4.25,-3.66667,-3.25
93,47616,0.999057,-3.76904,0.850604,-6.83333,-1.58333,-4.25,-3.66667,-3.16667
94,48128,0.999047,-3.79769,0.911498,-7.5,-1.75,-4.33333,-3.66667,-3.16667
95,48640,0.999037,-3.76042,0.849198,-6.83333,-1.66667,-4.16667,-3.66667,-3.16667
96,49152,0.999027,-3.74007,0.900603,-7,-0.833333,-4.1875,-3.66667,-3.16667
97,49664,0.999017,-3.77962,0.88142,-7.33333,-1.75,-4.16667,-3.66667,-3.16667
98,50176,0.999007,-3.7793,0.909542,-6.83333,-1.83333,-4.25,-3.66667,-3.16667
99,50688,0.998996,-3.8042,0.917661,-7.5,-1.16667,-4.27083,-3.75,-3.25
100,51200,0.998986,-3.80241,0.905063,-7.5,-1.41667,-4.25,-3.66667,-3.25
101,51712,0.998976,-3.84098,0.942123,-7.5,-1.41667,-4.25,-3.75,-3.25
102,52224,0.998966,-3.82731,0.864351,-6.83333,-1.5,-4.25,-3.75,-3.33333
103,52736,0.998956,-3.8527,0.947325,-7.16667,-1.58333,-4.33333,-3.75,-3.25
104,53248,0.998946,-3.80745,0.972897,-7.5,-1.08333,-4.25,-3.66667,-3.16667
105,53760,0.998936,-3.80257,0.887522,-7.5,-1.75,-4.25,-3.70833,-3.16667
106,54272,0.998925,-3.74821,0.877637,-7.5,-1.5,-4.25,-3.66667,-3.16667
107,54784,0.998915,-3.80729,0.915141,-7.66667,-1.58333,-4.33333,-3.66667,-3.16667
108,55296,0.998905,-3.81657,0.874537,-6.83333,-1.91667,-4.25,-3.75,-3.25
109,55808,0.998895,-3.8807,0.948858,-7.5,-1.41667,-4.41667,-3.75,-3.22917
110,56320,0.998885,-3.79508,0.846696,-7.33333,-1.25,-4.25,-3.75,-3.3125
111,56832,0.998875,-3.87256,0.897524,-7.5,-1.5,-4.33333,-3.75,-3.25
112,57344,0.998865,-3.77214,0.862352,-6.83333,-1.75,-4.25,-3.66667,-3.22917
113,57856,0.998854,-3.85319,0.883799,-7.5,-1.83333,-4.25,-3.75,-3.3125
114,58368,0.998844,-3.78402,0.894255,-7.33333,-1.33333,-4.25,-3.66667,-3.16667
115,58880,0.998834,-3.85563,0.851991,-7.66667,-1.25,-4.33333,-3.75,-3.33333
116,59392,0.998824,-3.84863,0.928624,-7.33333,-1.41667,-4.33333,-3.75,-3.25
117,59904,0.998814,-3.87174,0.891578,-7.33333,-1.83333,-4.41667,-3.75,-3.25
118,60416,0.998804,-3.84782,0.921916,-7.5,-1.75,-4.25,-3.70833,-3.25
119,60928,0.998794,-3.75309,0.897605,-7.16667,-1.83333,-4.16667,-3.66667,-3.16667
120,61440,0.998783,-3.77979,0.880791,-7.16667,-1.58333,-4.16667,-3.66667,-3.25
121,61952,0.998773,-3.76937,0.86555,-6.83333,-2.08333,-4.16667,-3.66667,-3.16667
122,62464,0.998763,-3.77555,0.898531,-6.5,-1.75,-4.25,-3.66667,-3.08333
123,62976,0.998753,-3.85921,0.953791,-7.5,-1.5,-4.41667,-3.75,-3.25
124,63488,0.998743,-3.73698,0.829332,-7.5,-1.75,-4.16667,-3.66667,-3.16667
125,64000,0.998733,-3.7902,0.902665,-6.83333,-1.58333,-4.27083,-3.66667,-3.16667
126,64512,0.998723,-3.80518,0.88637,-7.16667,-1.91667,-4.33333,-3.66667,-3.25
127,65024,0.998713,-3.84652,0.899733,-7.66667,-1.66667,-4.35417,-3.75,-3.16667
128,65536,0.998702,-3.78646,0.884298,-6.83333,-1.25,-4.25,-3.66667,-3.16667
129,66048,0.998692,-3.76221,0.861503,-6.83333,-1.66667,-4.16667,-3.66667,-3.22917
130,66560,0.998682,-3.76188,0.845297,-6.83333,-1.83333,-4.25,-3.66667,-3.16667
131,67072,0.998672,-3.78874,0.983406,-7.5,-1.25,-4.27083,-3.66667,-3.16667
132,67584,0.998662,-3.79769,0.906425,-6.83333,-1.5,-4.25,-3.66667,-3.16667
133,68096,0.998652,-3.79183,0.892891,-7.16667,-1.58333,-4.25,-3.66667,-3.16667
134,68608,0.998642,-3.74544,0.866264,-8,-1.25,-4.16667,-3.66667,-3.16667
135,69120,0.998631,-3.80892,0.951017,-7.5,-1.75,-4.33333,-3.66667,-3.16667
136,69632,0.998621,-3.86979,0.978446,-6.83333,-1.16667,-4.33333,-3.75,-3.25
137,70144,0.998611,-3.76693,0.888253,-7.5,-1.5,-4.33333,-3.66667,-3.16667
138,70656,0.998601,-3.85433,0.916049,-7.33333,-1.75,-4.41667,-3.66667,-3.25
139,71168,0.998591,-3.79297,0.914206,-8.16667,-1,-4.16667,-3.66667,-3.25
140,71680,0.998581,-3.83057,0.883933,-7.5,-1.33333,-4.25,-3.66667,-3.25
141,72192,0.998571,-3.86735,0.920459,-7.33333,-1.83333,-4.33333,-3.75,-3.25
142,72704,0.99856,-3.83708,0.963978,-8,-1.58333,-4.33333,-3.75,-3.16667
143,73216,0.99855,-3.71549,0.84074,-6.83333,-1.25,-4.16667,-3.625,-3.16667
144,73728,0.99854,-3.75863,0.894921,-7.5,-1.41667,-4.25,-3.66667,-3.16667
145,74240,0.99853,-3.75977,0.866878,-7.16667,-1.41667,-4.25,-3.66667,-3.16667
146,74752,0.99852,-3.80924,0.883954,-7.5,-1.66667,-4.25,-3.66667,-3.25
147,75264,0.99851,-3.82617,0.924859,-7.5,-1.5,-4.27083,-3.66667,-3.25
148,75776,0.9985,-3.77311,0.865983,-7.5,-1.75,-4.25,-3.66667,-3.25
149,76288,0.998489,-3.79883,0.872285,-6.66667,-1.5,-4.33333,-3.75,-3.16667
150,76800,0.998479,-3.71794,0.850102,-6.83333,-1.66667,-4.16667,-3.58333,-3.16667
151,77312,0.998469,-3.80306,0.851817,-6.83333,-1.16667,-4.25,-3.75,-3.22917
152,77824,0.998459,-3.79655,0.85019,-7.83333,-1.33333,-4.33333,-3.75,-3.25
153,78336,0.998449,-3.79557,0.838549,-7.5,-1.83333,-4.25,-3.66667,-3.25
154,78848,0.998439,-3.82341,0.937382,-7.16667,-1.33333,-4.33333,-3.66667,-3.22917
155,79360,0.998429,-3.79329,0.894741,-7.33333,-1.83333,-4.16667,-3.66667,-3.16667
156,79872,0.998419,-3.78923,0.828154,-7.5,-1.83333,-4.25,-3.66667,-3.25
157,80384,0.998408,-3.78499,0.846196,-6.83333,-1.66667,-4.25,-3.66667,-3.16667
158,80896,0.998398,-3.81852,0.877035,-6.66667,-0.916667,-4.33333,-3.75,-3.25
159,81408,0.998388,-3.79964,0.862049,-7,-1.66667,-4.25,-3.66667,-3.16667
160,81920,0.998378,-3.79167,0.917391,-8.5,-1.41667,-4.16667,-3.66667,-3.16667
161,82432,0.998368,-3.78402,0.882607,-7.16667,-1.08333,-4.1875,-3.66667,-3.16667
162,82944,0.998358,-3.82308,0.873194,-7.5,-1.91667,-4.33333,-3.70833,-3.16667
163,83456,0.998348,-3.80127,0.903471,-7,-1.75,-4.25,-3.66667,-3.16667
164,83968,0.998337,-3.78223,0.873615,-7.33333,-1.91667,-4.33333,-3.66667,-3.16667
165,84480,0.998327,-3.86947,0.931649,-6.83333,-1.25,-4.33333,-3.66667,-3.25
166,84992,0.998317,-3.73486,0.898842,-8.16667,-1.75,-4.16667,-3.66667,-3.08333
167,85504,0.998307,-3.76253,0.809602,-7.16667,-1.41667,-4.16667,-3.66667,-3.25
168,86016,0.998297,-3.82699,0.909462,-7.33333,-1.08333,-4.27083,-3.66667,-3.25
169,86528,0.998287,-3.77604,0.831345,-6.83333,-1.5,-4.16667,-3.66667,-3.25
170,87040,0.998277,-3.80306,0.979073,-7.83333,-1.41667,-4.33333,-3.75,-3.16667
171,87552,0.998266,-3.8724,0.930876,-6.83333,-1.25,-4.33333,-3.66667,-3.25
172,88064,0.998256,-3.77799,0.928634,-8.16667,-1.5,-4.16667,-3.66667,-3.16667
173,88576,0.998246,-3.7736,0.893437,-7.5,-1.91667,-4.25,-3.66667,-3.16667
174,89088,0.998236,-3.84082,0.871738,-7.5,-1.58333,-4.33333,-3.75,-3.25
175,89600,0.998226,-3.81576,0.874715,-7.5,-1.75,-4.25,-3.66667,-3.25
176,90112,0.998216,-3.84473,0.878947,-7.33333,-1.25,-4.25,-3.75,-3.3125
177,90624,0.998206,-3.74691,0.910135,-7.16667,-1.5,-4.25,-3.66667,-3.16667
178,91136,0.998196,-3.79736,0.92525,-7.5,-1.5,-4.16667,-3.66667,-3.16667
179,91648,0.998185,-3.8444,0.935914,-7.5,-1.58333,-4.33333,-3.75,-3.16667
180,92160,0.998175,-3.80501,0.87403,-6.83333,-1.5,-4.33333,-3.66667,-3.25
181,92672,0.998165,-3.83822,0.906312,-7.5,-1.41667,-4.35417,-3.66667,-3.16667
182,93184,0.998155,-3.75244,0.858953,-6.83333,-1.33333,-4.25,-3.66667,-3.16667
183,93696,0.998145,-3.74463,0.923043,-7.5,-1.16667,-4.25,-3.66667,-3.08333
184,94208,0.998135,-3.7736,0.906624,-6.83333,-1.41667,-4.16667,-3.66667,-3.16667
185,94720,0.998125,-3.7749,0.860048,-7.66667,-1.58333,-4.16667,-3.66667,-3.25
186,95232,0.998114,-3.73893,0.929501,-7.5,-1.75,-4.16667,-3.58333,-3.08333
187,95744,0.998104,-3.8667,0.935276,-7.5,-1.75,-4.33333,-3.75,-3.25
188,96256,0.998094,-3.78027,0.874507,-7.5,-1.66667,-4.25,-3.66667,-3.16667
189,96768,0.998084,-3.79378,0.903595,-7.33333,-1.83333,-4.16667,-3.75,-3.25
190,97280,0.998074,-3.84131,0.952373,-7.33333,-1.25,-4.25,-3.66667,-3.16667
191,97792,0.998064,-3.79264,0.90601,-7.5,-1.16667,-4.27083,-3.66667,-3.16667
192,98304,0.998054,-3.87809,0.930175,-7.33333,-1.41667,-4.33333,-3.75,-3.25
193,98816,0.998043,-3.83008,0.906514,-6.83333,-1.83333,-4.33333,-3.75,-3.16667
194,99328,0.998033,-3.76758,0.895903,-7.5,-0.916667,-4.25,-3.66667,-3.16667
195,99840,0.998023,-3.87874,0.956541,-7.33333,-1.83333,-4.33333,-3.66667,-3.25
196,100352,0.998013,-3.82617,0.904619,-7.16667,-1.41667,-4.33333,-3.66667,-3.16667
197,100864,0.998003,-3.84766,0.847878,-7.16667,-1.75,-4.33333,-3.75,-3.33333
198,101376,0.997993,-3.77116,0.882509,-7.5,-1.66667,-4.16667,-3.66667,-3.16667
199,101888,0.997983,-3.73665,0.853411,-7.5,-1.58333,-4.16667,-3.66667,-3.16667
200,102400,0.997972,-3.80339,0.855689,-7.16667,-1.25,-4.1875,-3.75,-3.25
201,102912,0.997962,-3.7666,0.832174,-7.33333,-1.91667,-4.25,-3.66667,-3.25
202,103424,0.997952,-3.92383,0.948104,-7.5,-1.83333,-4.33333,-3.75,-3.25
203,103936,0.997942,-3.80485,0.872355,-7.5,-0.75,-4.25,-3.66667,-3.25
204,104448,0.997932,-3.80371,0.88607,-6.83333,-1,-4.25,-3.66667,-3.25
205,104960,0.997922,-3.7277,0.881351,-7.5,-0.833333,-4.16667,-3.66667,-3.16667
206,105472,0.997912,-3.85645,0.944423,-7.33333,-1.33333,-4.27083,-3.75,-3.25
207,105984,0.997902,-3.81527,0.973157,-7.66667,-1.33333,-4.27083,-3.75,-3.16667
208,106496,0.997891,-3.76595,0.847593,-6.66667,-1.5,-4.25,-3.66667,-3.25
209,107008,0.997881,-3.78499,0.872584,-7.5,-1.16667,-4.25,-3.66667,-3.25
210,107520,0.997871,-3.7985,0.920318,-7.83333,-1.91667,-4.33333,-3.66667,-3.16667
211,108032,0.997861,-3.78499,0.929354,-7.5,-1.66667,-4.25,-3.66667,-3.22917
212,108544,0.997851,-3.80404,0.908766,-7.5,-1.41667,-4.25,-3.66667,-3.25
213,109056,0.997841,-3.74316,0.876244,-6.83333,-1.5,-4.16667,-3.66667,-3.16667
214,109568,0.997831,-3.72673,0.909425,-8.16667,-1.66667,-4.16667,-3.66667,-3.14583
215,110080,0.99782,-3.76074,0.905917,-7.5,-1.41667,-4.25,-3.66667,-3.16667
216,110592,0.99781,-3.80794,0.86363,-6.83333,-2,-4.25,-3.66667,-3.25
217,111104,0.9978,-3.73519,0.856504,-6.5,-1.5,-4.16667,-3.66667,-3.16667
218,111616,0.99779,-3.86914,0.949971,-7.66667,-1.58333,-4.33333,-3.66667,-3.25
219,112128,0.99778,-3.79525,0.835536,-7.5,-2,-4.25,-3.66667,-3.25
220,112640,0.99777,-3.74967,0.873122,-7.5,-0.916667,-4.25,-3.66667,-3.16667
221,113152,0.99776,-3.78874,0.889065,-6.83333,-2,-4.16667,-3.66667,-3.16667
222,113664,0.997749,-3.87012,0.915736,-7.5,-1.41667,-4.33333,-3.66667,-3.25
223,114176,0.997739,-3.73161,0.871319,-7.33333,-0.666667,-4.16667,-3.58333,-3.16667
224,114688,0.997729,-3.81673,0.931955,-6.83333,-1.75,-4.25,-3.66667,-3.25
225,115200,0.997719,-3.81576,0.946092,-6.83333,-1.41667,-4.35417,-3.66667,-3.16667
226,115712,0.997709,-3.7876,0.900475,-7.5,-1.5,-4.1875,-3.66667,-3.25
227,116224,0.997699,-3.74398,0.837087,-6.66667,-1.58333,-4.25,-3.66667,-3.16667
228,116736,0.997689,-3.87321,0.87326,-7.5,-1.75,-4.33333,-3.75,-3.33333
229,117248,0.997678,-3.69027,0.84473,-7.5,-1.25,-4.16667,-3.58333,-3.16667
230,117760,0.997668,-3.81543,0.860167,-7.33333,-1.08333,-4.27083,-3.66667,-3.25
231,118272,0.997658,-3.79964,0.894176,-7.16667,-1.83333,-4.33333,-3.66667,-3.16667
232,118784,0.997648,-3.84766,0.92564,-6.83333,-1.58333,-4.25,-3.70833,-3.25
233,119296,0.997638,-3.73096,0.91461,-7.5,-1.75,-4.16667,-3.66667,-3.16667
234,119808,0.997628,-3.81673,0.886838,-6.83333,-1.08333,-4.16667,-3.66667,-3.33333
235,120320,0.997618,-3.82161,0.848126,-7.5,-1.5,-4.25,-3.66667,-3.25
236,120832,0.997608,-3.81706,0.878824,-7.33333,-1.58333,-4.25,-3.75,-3.25
237,121344,0.997597,-3.78255,0.888978,-7.16667,-1.66667,-4.25,-3.66667,-3.25
238,121856,0.997587,-3.78923,0.927314,-7.5,-1.33333,-4.25,-3.66667,-3.16667
239,122368,0.997577,-3.78109,0.904675,-7.5,-0.666667,-4.25,-3.75,-3.16667
240,122880,0.997567,-3.83773,0.887448,-7.5,-1.41667,-4.25,-3.70833,-3.33333
241,123392,0.997557,-3.81624,0.886714,-7.5,-1.58333,-4.27083,-3.66667,-3.25
242,123904,0.997547,-3.80355,0.898778,-7.5,-1.58333,-4.25,-3.66667,-3.25
243,124416,0.997537,-3.81429,0.880734,-7.66667,-1.5,-4.27083,-3.66667,-3.25
244,124928,0.997526,-3.80697,0.894642,-7.33333,-2,-4.25,-3.66667,-3.16667
245,125440,0.997516,-3.81722,0.886977,-7.83333,-1.66667,-4.25,-3.70833,-3.25
246,125952,0.997506,-3.82633,0.87792,-7.33333,-1.58333,-4.25,-3.75,-3.25
247,126464,0.997496,-3.83643,0.923979,-7.5,-1.66667,-4.25,-3.75,-3.16667
248,126976,0.997486,-3.84733,0.882974,-6.83333,-1.75,-4.33333,-3.75,-3.25
249,127488,0.997476,-3.7557,0.84754,-6.83333,-1.5,-4.25,-3.66667,-3.16667
250,128000,0.997466,-3.76921,0.840681,-7.5,-1.5,-4.16667,-3.66667,-3.16667
251,128512,0.997455,-3.73763,0.906435,-7.5,-1.75,-4.25,-3.66667,-3.08333
252,129024,0.997445,-3.82829,0.933826,-6.83333,-1.75,-4.33333,-3.66667,-3.25
253,129536,0.997435,-3.82161,0.890639,-6.83333,-1.66667,-4.33333,-3.66667,-3.25
254,130048,0.997425,-3.77523,0.899189,-7.5,-1.5,-4.25,-3.66667,-3.16667
255,130560,0.997415,-3.77783,0.894029,-7.16667,-1.33333,-4.25,-3.66667,-3.25
256,131072,0.997405,-3.87061,0.958649,-7.16667,-1.83333,-4.4375,-3.75,-3.16667
257,131584,0.997395,-3.81771,0.905561,-7.5,-1.41667,-4.25,-3.66667,-3.25
258,132096,0.997384,-3.83757,0.882998,-7.16667,-1.41667,-4.33333,-3.75,-3.25
259,132608,0.997374,-3.82813,0.915838,-6.83333,-1.33333,-4.33333,-3.75,-3.25
260,133120,0.997364,-3.8278,0.90337,-7.66667,-1.25,-4.25,-3.70833,-3.25
261,133632,0.997354,-3.77816,0.901076,-7.83333,-1.58333,-4.25,-3.66667,-3.16667
262,134144,0.997344,-3.81592,0.929966,-7.16667,-1.75,-4.33333,-3.66667,-3.16667
263,134656,0.997334,-3.83724,0.856726,-7,-1.66667,-4.33333,-3.75,-3.25
264,135168,0.997324,-3.81006,0.894993,-7.5,-2,-4.16667,-3.66667,-3.16667
265,135680,0.997314,-3.82568,0.915872,-7.5,-0.916667,-4.33333,-3.70833,-3.16667
266,136192,0.997303,-3.77734,0.876896,-7.5,-2,-4.16667,-3.66667,-3.16667
267,136704,0.997293,-3.84245,0.908939,-7.33333,-1.5,-4.25,-3.75,-3.25
268,137216,0.997283,-3.8418,0.932268,-7.5,-1.25,-4.33333,-3.66667,-3.25
269,137728,0.997273,-3.84001,0.873757,-6.83333,-1.75,-4.33333,-3.75,-3.25
270,138240,0.997263,-3.80306,0.895094,-7.16667,-1.66667,-4.25,-3.66667,-3.25
271,138752,0.997253,-3.86117,0.940576,-7.83333,-1.66667,-4.33333,-3.75,-3.25
272,139264,0.997243,-3.84912,0.972025,-7.83333,-1.16667,-4.33333,-3.75,-3.16667
273,139776,0.997232,-3.80094,0.927695,-6.83333,-1.33333,-4.33333,-3.66667,-3.16667
274,140288,0.997222,-3.86865,0.935364,-7.5,-1.41667,-4.33333,-3.75,-3.25
275,140800,0.997212,-3.82161,0.896771,-7.33333,-2,-4.25,-3.66667,-3.25
276,141312,0.997202,-3.75065,0.864097,-6.83333,-1.66667,-4.16667,-3.58333,-3.16667
277,141824,0.997192,-3.84668,0.902462,-7.33333,-1.91667,-4.25,-3.66667,-3.25
278,142336,0.997182,-3.79427,0.941265,-7.5,-1.16667,-4.25,-3.66667,-3.16667
279,142848,0.997172,-3.80371,0.900389,-7.5,-0.75,-4.25,-3.66667,-3.16667
280,143360,0.997161,-3.87061,0.927117,-7.5,-1.91667,-4.33333,-3.75,-3.33333
281,143872,0.997151,-3.72445,0.866345,-6.66667,-1.41667,-4.16667,-3.66667,-3.16667
282,144384,0.997141,-3.78923,0.888457,-7.16667,-1.5,-4.25,-3.66667,-3.25
283,144896,0.997131,-3.82422,0.927068,-7,-1.75,-4.33333,-3.66667,-3.16667
284,145408,0.997121,-3.76432,0.890525,-7.16667,-1.33333,-4.25,-3.66667,-3.16667
