batch,episode_start,epsilon,mean,std,min,max,p25,p50,p75
27256,1.39551e+07,0.723689,-4.81635,0.194575,-5.35926,-3.5717,-4.94449,-4.82628,-4.70415
27257,1.39556e+07,0.723679,-4.82456,0.172486,-5.29363,-4.17893,-4.94329,-4.836,-4.70876
27258,1.39561e+07,0.723669,-4.81792,0.189427,-5.44658,-4.11496,-4.92943,-4.82907,-4.69768
27259,1.39566e+07,0.723658,-4.82184,0.18279,-5.27827,-4.13282,-4.95348,-4.83264,-4.71151
27260,1.39571e+07,0.723648,-4.81844,0.176947,-5.30098,-4.23378,-4.94508,-4.82533,-4.70193
27261,1.39576e+07,0.723638,-4.82639,0.179677,-5.49341,-4.1392,-4.94227,-4.84063,-4.7225
27262,1.39581e+07,0.723628,-4.84742,0.167739,-5.53663,-4.19111,-4.95117,-4.84889,-4.74246
27263,1.39587e+07,0.723618,-4.8358,0.176512,-5.31806,-4.06922,-4.95042,-4.85237,-4.71991
27264,1.39592e+07,0.723608,-4.85633,0.158911,-5.34925,-4.07729,-4.96092,-4.87265,-4.76535
27265,1.39597e+07,0.723598,-4.84395,0.163059,-5.28405,-4.33397,-4.96913,-4.85389,-4.73883
27266,1.39602e+07,0.723587,-4.83863,0.179057,-5.62483,-4.26693,-4.9599,-4.85464,-4.73372
27267,1.39607e+07,0.723577,-4.83669,0.181626,-5.29492,-4.17815,-4.9636,-4.85064,-4.72074
27268,1.39612e+07,0.723567,-4.83241,0.182993,-5.37513,-4.07945,-4.9555,-4.8525,-4.72658
27269,1.39617e+07,0.723557,-4.83793,0.188327,-5.38217,-4.18135,-4.96585,-4.85073,-4.71308
27270,1.39622e+07,0.723547,-4.83389,0.181142,-5.4707,-4.22625,-4.96583,-4.84699,-4.71909
27271,1.39628e+07,0.723537,-4.83683,0.175637,-5.52686,-4.16645,-4.95357,-4.84789,-4.73276
27272,1.39633e+07,0.723527,-4.83004,0.198977,-5.60958,-4.12683,-4.95417,-4.84869,-4.72331
27273,1.39638e+07,0.723517,-4.82262,0.18526,-5.46302,-4.28985,-4.94395,-4.83504,-4.71349
27274,1.39643e+07,0.723506,-4.83048,0.177593,-5.34625,-4.04205,-4.95055,-4.84349,-4.72024
27275,1.39648e+07,0.723496,-4.82999,0.189754,-5.38473,-3.55185,-4.95181,-4.8448,-4.71531
27276,1.39653e+07,0.723486,-4.83538,0.188852,-5.37837,-4.14461,-4.96486,-4.85658,-4.72028
27277,1.39658e+07,0.723476,-4.85371,0.156695,-5.45238,-4.28878,-4.95558,-4.85867,-4.75626
27278,1.39663e+07,0.723466,-4.8388,0.177965,-5.44628,-4.23296,-4.957,-4.8442,-4.71789
27279,1.39668e+07,0.723456,-4.84919,0.166853,-5.46825,-4.13652,-4.96725,-4.86211,-4.74264
27280,1.39674e+07,0.723446,-4.86202,0.174507,-5.52226,-4.17717,-4.96758,-4.86615,-4.75137
27281,1.39679e+07,0.723435,-4.85765,0.169957,-5.38034,-4.28349,-4.96463,-4.86861,-4.75376
27282,1.39684e+07,0.723425,-4.85993,0.155957,-5.39464,-4.43016,-4.96433,-4.86825,-4.76128
27283,1.39689e+07,0.723415,-4.82698,0.179141,-5.30784,-4.09076,-4.94671,-4.83224,-4.71616
27284,1.39694e+07,0.723405,-4.80035,0.162881,-5.26651,-4.12785,-4.91394,-4.80413,-4.69894
27285,1.39699e+07,0.723395,-4.85923,0.171909,-5.44628,-4.08063,-4.97353,-4.86525,-4.74943
27286,1.39704e+07,0.723385,-4.82658,0.194574,-5.35286,-3.98113,-4.96208,-4.8348,-4.70092
27287,1.39709e+07,0.723375,-4.82569,0.174676,-5.34927,-4.27759,-4.94076,-4.84165,-4.71331
27288,1.39715e+07,0.723364,-4.82689,0.191462,-5.56425,-4.08299,-4.94824,-4.84669,-4.70705
27289,1.3972e+07,0.723354,-4.81218,0.189544,-5.53663,-4.0587,-4.94646,-4.82935,-4.68509
27290,1.39725e+07,0.723344,-4.83533,0.197595,-5.67779,-4.02682,-4.96416,-4.85061,-4.73024
27291,1.3973e+07,0.723334,-4.84533,0.167886,-5.32715,-4.27672,-4.95427,-4.85239,-4.73762
27292,1.39735e+07,0.723324,-4.85469,0.170757,-5.50044,-4.34361,-4.97133,-4.8643,-4.73878
27293,1.3974e+07,0.723314,-4.85355,0.170266,-5.41519,-4.34326,-4.96456,-4.86287,-4.73786
27294,1.39745e+07,0.723304,-4.81967,0.185074,-5.41941,-4.17104,-4.94137,-4.83493,-4.70216
27295,1.3975e+07,0.723293,-4.83349,0.183813,-5.37365,-4.07165,-4.9455,-4.84689,-4.72908
27296,1.39756e+07,0.723283,-4.81753,0.180923,-5.48046,-4.21124,-4.94133,-4.82701,-4.70705
27297,1.39761e+07,0.723273,-4.83283,0.206429,-5.78178,-4.12289,-4.961,-4.84242,-4.71282
27298,1.39766e+07,0.723263,-4.82098,0.19411,-5.8792,-4.24286,-4.94402,-4.82428,-4.70383
27299,1.39771e+07,0.723253,-4.82494,0.181427,-5.33761,-4.2423,-4.9491,-4.83349,-4.71203
27300,1.39776e+07,0.723243,-4.84812,0.166236,-5.27045,-4.33927,-4.95952,-4.86359,-4.74049
27301,1.39781e+07,0.723233,-4.85233,0.158818,-5.39011,-4.23183,-4.96157,-4.87025,-4.75091
27302,1.39786e+07,0.723223,-4.83269,0.191654,-5.67949,-4.11643,-4.95744,-4.8359,-4.71315
27303,1.39791e+07,0.723212,-4.86432,0.169121,-5.34249,-4.32581,-4.98172,-4.87073,-4.76164
27304,1.39796e+07,0.723202,-4.87228,0.155092,-5.55631,-4.2562,-4.97601,-4.88015,-4.78509
27305,1.39802e+07,0.723192,-4.87959,0.174972,-5.44383,-4.29148,-4.99512,-4.88935,-4.76851
27306,1.39807e+07,0.723182,-4.88974,0.156247,-5.40802,-4.27858,-4.98825,-4.89271,-4.78524
27307,1.39812e+07,0.723172,-4.88117,0.15503,-5.4241,-4.32282,-4.97557,-4.89358,-4.80658
27308,1.39817e+07,0.723162,-4.87711,0.153035,-5.30709,-4.3012,-4.98168,-4.89584,-4.79101
27309,1.39822e+07,0.723152,-4.87594,0.158907,-5.6746,-4.31668,-4.97865,-4.88369,-4.79323
27310,1.39827e+07,0.723141,-4.90812,0.140863,-5.58899,-4.38983,-4.99783,-4.91418,-4.82356
27311,1.39832e+07,0.723131,-4.8604,0.170276,-5.44261,-4.31577,-4.96283,-4.86089,-4.7562
27312,1.39837e+07,0.723121,-4.86548,0.162589,-5.55617,-4.38204,-4.97,-4.8773,-4.76127
27313,1.39843e+07,0.723111,-4.87431,0.162391,-5.32173,-4.16861,-4.99167,-4.882,-4.77867
27314,1.39848e+07,0.723101,-4.86944,0.152497,-5.44506,-4.27285,-4.9685,-4.88239,-4.78414
27315,1.39853e+07,0.723091,-4.85112,0.169361,-5.3022,-4.2296,-4.97451,-4.86559,-4.74162
27316,1.39858e+07,0.723081,-4.85736,0.172431,-5.84615,-4.10453,-4.96047,-4.85813,-4.75902
27317,1.39863e+07,0.72307,-4.85536,0.169442,-5.47759,-4.11026,-4.96527,-4.86404,-4.7477
27318,1.39868e+07,0.72306,-4.85007,0.179138,-5.37186,-3.93963,-4.96181,-4.8621,-4.75021
27319,1.39873e+07,0.72305,-4.84272,0.150302,-5.35874,-4.37072,-4.93591,-4.84538,-4.75081
27320,1.39878e+07,0.72304,-4.8473,0.157657,-5.39744,-4.32619,-4.95082,-4.8601,-4.74851
27321,1.39884e+07,0.72303,-4.84423,0.172426,-5.34615,-4.10953,-4.95614,-4.85928,-4.73486
27322,1.39889e+07,0.72302,-4.85874,0.161641,-5.30361,-4.25266,-4.97176,-4.86396,-4.76433
27323,1.39894e+07,0.72301,-4.85022,0.179871,-5.44553,-4.11365,-4.96277,-4.86937,-4.74645
27324,1.39899e+07,0.723,-4.83018,0.17134,-5.39673,-4.19826,-4.94765,-4.84496,-4.73055
27325,1.39904e+07,0.722989,-4.83747,0.155737,-5.30982,-4.20804,-4.94294,-4.83973,-4.74078
27326,1.39909e+07,0.722979,-4.83173,0.173968,-5.33028,-4.1691,-4.95464,-4.84333,-4.72462
27327,1.39914e+07,0.722969,-4.85015,0.174002,-5.30894,-4.17475,-4.96449,-4.86473,-4.74088
27328,1.39919e+07,0.722959,-4.85316,0.171642,-5.371,-4.23699,-4.96329,-4.86765,-4.7472
27329,1.39924e+07,0.722949,-4.87555,0.166312,-5.66361,-4.40962,-4.98101,-4.87873,-4.76975
27330,1.3993e+07,0.722939,-4.85112,0.173399,-5.38278,-4.05443,-4.95641,-4.86469,-4.74266
27331,1.39935e+07,0.722929,-4.82313,0.183901,-5.49756,-4.14687,-4.94944,-4.84091,-4.70643
27332,1.3994e+07,0.722918,-4.83912,0.166862,-5.26308,-4.17861,-4.94969,-4.84837,-4.73788
27333,1.39945e+07,0.722908,-4.83086,0.189367,-5.49451,-4.25008,-4.96873,-4.84053,-4.707
27334,1.3995e+07,0.722898,-4.83947,0.187599,-5.503,-4.03935,-4.95973,-4.85409,-4.7338
27335,1.39955e+07,0.722888,-4.81781,0.207834,-5.49798,-3.81794,-4.94917,-4.8382,-4.70237
27336,1.3996e+07,0.722878,-4.84207,0.183395,-5.46093,-4.18259,-4.95856,-4.85564,-4.73958
27337,1.39965e+07,0.722868,-4.82605,0.192837,-5.61966,-4.07522,-4.96694,-4.83966,-4.71847
27338,1.39971e+07,0.722858,-4.83185,0.179529,-5.31833,-4.16113,-4.95639,-4.83778,-4.71937
27339,1.39976e+07,0.722847,-4.83202,0.188881,-5.37066,-4.08625,-4.95742,-4.8537,-4.73629
27340,1.39981e+07,0.722837,-4.84489,0.177092,-5.32245,-4.15488,-4.96351,-4.86332,-4.74869
27341,1.39986e+07,0.722827,-4.83946,0.183927,-5.5271,-4.03143,-4.95788,-4.8521,-4.7352
27342,1.39991e+07,0.722817,-4.84899,0.158721,-5.3921,-4.18721,-4.958,-4.85501,-4.76046
27343,1.39996e+07,0.722807,-4.86554,0.182197,-5.37204,-4.12341,-4.9879,-4.88395,-4.75923
27344,1.40001e+07,0.722797,-4.82992,0.177192,-5.38706,-4.10519,-4.93617,-4.84626,-4.72438
27345,1.40006e+07,0.722787,-4.83475,0.166554,-5.49451,-4.1881,-4.95258,-4.84138,-4.72619
27346,1.40012e+07,0.722776,-4.83673,0.157587,-5.23591,-4.28227,-4.93787,-4.8541,-4.7389
27347,1.40017e+07,0.722766,-4.825,0.169425,-5.34249,-4.35776,-4.94185,-4.83879,-4.72063
27348,1.40022e+07,0.722756,-4.86024,0.169379,-5.47853,-4.12402,-4.96099,-4.86584,-4.75204
27349,1.40027e+07,0.722746,-4.84142,0.165793,-5.3302,-4.24425,-4.94967,-4.85852,-4.73816
27350,1.40032e+07,0.722736,-4.86253,0.170497,-5.43529,-4.21914,-4.97618,-4.87676,-4.7564
27351,1.40037e+07,0.722726,-4.87201,0.167603,-5.40965,-4.31305,-4.98584,-4.87208,-4.77523
27352,1.40042e+07,0.722716,-4.87281,0.16538,-5.4674,-4.22707,-4.9781,-4.87825,-4.77622
27353,1.40047e+07,0.722706,-4.84179,0.17039,-5.36483,-4.27208,-4.94811,-4.84984,-4.74849
27354,1.40052e+07,0.722695,-4.85458,0.175249,-5.30494,-4.10292,-4.97675,-4.87309,-4.75395
27355,1.40058e+07,0.722685,-4.85199,0.16596,-5.37868,-4.14151,-4.9563,-4.86673,-4.75562
27356,1.40063e+07,0.722675,-4.85049,0.163864,-5.47068,-4.22068,-4.9567,-4.86614,-4.7414
27357,1.40068e+07,0.722665,-4.8371,0.188876,-5.5025,-4.1782,-4.9545,-4.85575,-4.72447
27358,1.40073e+07,0.722655,-4.83671,0.165005,-5.36244,-4.24494,-4.94322,-4.84712,-4.72025
27359,1.40078e+07,0.722645,-4.84352,0.177612,-5.4565,-4.00043,-4.96015,-4.85462,-4.74023
27360,1.40083e+07,0.722635,-4.84221,0.186175,-5.51507,-3.82832,-4.96221,-4.86029,-4.7311
27361,1.40088e+07,0.722624,-4.83744,0.178126,-5.45849,-4.19232,-4.95886,-4.84765,-4.72923
27362,1.40093e+07,0.722614,-4.84565,0.17192,-5.39988,-4.33854,-4.96517,-4.86263,-4.74205
27363,1.40099e+07,0.722604,-4.84601,0.167682,-5.32173,-4.33517,-4.96035,-4.84628,-4.73772
27364,1.40104e+07,0.722594,-4.85306,0.169819,-5.41331,-4.33388,-4.96521,-4.87106,-4.7358
27365,1.40109e+07,0.722584,-4.83271,0.17475,-5.39744,-4.07696,-4.94981,-4.8457,-4.72482
27366,1.40114e+07,0.722574,-4.86417,0.166975,-5.3291,-4.18029,-4.9752,-4.87486,-4.76292
27367,1.40119e+07,0.722564,-4.86129,0.163727,-5.25597,-4.09652,-4.9756,-4.86845,-4.7545
27368,1.40124e+07,0.722553,-4.84551,0.177231,-5.35836,-4.1646,-4.96245,-4.8621,-4.75091
27369,1.40129e+07,0.722543,-4.83434,0.184733,-5.46581,-3.81519,-4.9609,-4.83306,-4.71676
27370,1.40134e+07,0.722533,-4.86956,0.16583,-5.339,-4.24097,-4.97741,-4.87889,-4.76606
27371,1.4014e+07,0.722523,-4.82894,0.174609,-5.42551,-4.07407,-4.94922,-4.84466,-4.73369
27372,1.40145e+07,0.722513,-4.84317,0.179929,-5.34615,-4.20662,-4.96862,-4.86002,-4.7206
27373,1.4015e+07,0.722503,-4.84233,0.169403,-5.22434,-4.25046,-4.96026,-4.86127,-4.74495
27374,1.40155e+07,0.722493,-4.8543,0.158055,-5.3124,-4.3065,-4.95345,-4.84112,-4.76151
27375,1.4016e+07,0.722482,-4.8465,0.160419,-5.2675,-4.26607,-4.95955,-4.85519,-4.73678
27376,1.40165e+07,0.722472,-4.83202,0.167019,-5.3083,-4.31082,-4.95026,-4.85196,-4.7269
27377,1.4017e+07,0.722462,-4.82798,0.176645,-5.31239,-4.32954,-4.95887,-4.83335,-4.71995
27378,1.40175e+07,0.722452,-4.82916,0.199065,-5.51899,-3.60366,-4.96137,-4.83897,-4.70586
27379,1.4018e+07,0.722442,-4.83849,0.200128,-5.44872,-3.75781,-4.97059,-4.8545,-4.73234
27380,1.40186e+07,0.722432,-4.83427,0.18969,-5.40778,-4.17401,-4.96164,-4.8477,-4.70632
27381,1.40191e+07,0.722422,-4.85216,0.178413,-5.69902,-4.12716,-4.96389,-4.86037,-4.74337
27382,1.40196e+07,0.722412,-4.85512,0.167626,-5.34371,-4.29064,-4.95886,-4.86412,-4.75018
27383,1.40201e+07,0.722401,-4.82182,0.192349,-5.4243,-3.93328,-4.95732,-4.8379,-4.70849
27384,1.40206e+07,0.722391,-4.81038,0.190699,-5.36599,-4.14001,-4.94572,-4.82599,-4.69578
27385,1.40211e+07,0.722381,-4.81496,0.195007,-5.42552,-4.0823,-4.94559,-4.8292,-4.69721
27386,1.40216e+07,0.722371,-4.79954,0.209786,-5.31197,-3.93742,-4.93469,-4.81758,-4.67514
27387,1.40221e+07,0.722361,-4.86676,0.173635,-5.51221,-4.27155,-4.97993,-4.87673,-4.76082
27388,1.40227e+07,0.722351,-4.85903,0.167495,-5.55556,-4.29503,-4.95537,-4.87308,-4.76184
27389,1.40232e+07,0.722341,-4.80227,0.201912,-5.27045,-3.95145,-4.94346,-4.80803,-4.69393
27390,1.40237e+07,0.72233,-4.8288,0.211935,-5.41941,-3.87855,-4.97141,-4.85467,-4.70066
27391,1.40242e+07,0.72232,-4.83648,0.169835,-5.39011,-4.24056,-4.94703,-4.85266,-4.72982
27392,1.40247e+07,0.72231,-4.84019,0.16652,-5.36208,-4.14386,-4.95362,-4.85084,-4.73197
27393,1.40252e+07,0.7223,-4.843,0.183646,-5.31507,-4.13721,-4.97395,-4.85753,-4.72862
27394,1.40257e+07,0.72229,-4.85067,0.167618,-5.36569,-4.2839,-4.95467,-4.85179,-4.75174
27395,1.40262e+07,0.72228,-4.82139,0.189223,-5.33883,-4.0465,-4.95015,-4.83503,-4.71308
27396,1.40268e+07,0.72227,-4.82183,0.173748,-5.3022,-4.21659,-4.93778,-4.83525,-4.71679
27397,1.40273e+07,0.722259,-4.83442,0.162304,-5.38187,-4.32916,-4.93661,-4.83474,-4.73175
27398,1.40278e+07,0.722249,-4.84811,0.172591,-5.48382,-4.17026,-4.95276,-4.84621,-4.74235
27399,1.40283e+07,0.722239,-4.82817,0.174974,-5.41209,-4.14233,-4.95082,-4.8468,-4.70664
27400,1.40288e+07,0.722229,-4.8752,0.163117,-5.3097,-4.29324,-4.97845,-4.89592,-4.78096
27401,1.40293e+07,0.722219,-4.83954,0.174035,-5.30952,-4.33707,-4.96649,-4.84443,-4.72835
27402,1.40298e+07,0.722209,-4.84992,0.182996,-5.41773,-4.1069,-4.97096,-4.86411,-4.74596
27403,1.40303e+07,0.722199,-4.8544,0.170561,-5.35783,-4.29325,-4.96731,-4.85638,-4.75493
27404,1.40308e+07,0.722188,-4.85026,0.168562,-5.39744,-4.36452,-4.96958,-4.86123,-4.73683
27405,1.40314e+07,0.722178,-4.86644,0.162354,-5.33907,-4.31361,-4.97451,-4.87693,-4.7651
27406,1.40319e+07,0.722168,-4.82942,0.183484,-5.3315,-4.25599,-4.9501,-4.8455,-4.71284
27407,1.40324e+07,0.722158,-4.86934,0.172414,-5.42186,-4.29947,-4.97756,-4.88552,-4.76023
27408,1.40329e+07,0.722148,-4.82965,0.181271,-5.48046,-4.26511,-4.95741,-4.84191,-4.70537
27409,1.40334e+07,0.722138,-4.86528,0.153358,-5.26557,-4.36366,-4.96839,-4.88366,-4.76833
27410,1.40339e+07,0.722128,-4.82825,0.182019,-5.29976,-4.25739,-4.95701,-4.83945,-4.71623
27411,1.40344e+07,0.722118,-4.84299,0.181739,-5.34371,-4.20347,-4.95523,-4.86274,-4.73996
27412,1.40349e+07,0.722107,-4.82923,0.175014,-5.40965,-4.37432,-4.94319,-4.836,-4.71478
27413,1.40355e+07,0.722097,-4.86539,0.164837,-5.36569,-4.26036,-4.97447,-4.87514,-4.76761
27414,1.4036e+07,0.722087,-4.85684,0.153279,-5.38034,-4.26932,-4.96325,-4.86533,-4.76501
27415,1.40365e+07,0.722077,-4.84698,0.184459,-5.37057,-4.13887,-4.96471,-4.8599,-4.73693
27416,1.4037e+07,0.722067,-4.83756,0.180497,-5.47009,-4.20162,-4.9611,-4.86085,-4.72573
27417,1.40375e+07,0.722057,-4.86158,0.170415,-5.32333,-4.14571,-4.98009,-4.86985,-4.76542
27418,1.4038e+07,0.722047,-4.85936,0.165803,-5.48563,-4.16675,-4.96896,-4.86857,-4.743
27419,1.40385e+07,0.722036,-4.86048,0.16223,-5.33883,-4.32376,-4.97463,-4.86825,-4.75317
27420,1.4039e+07,0.722026,-4.85977,0.184065,-5.59733,-4.20924,-4.97278,-4.87607,-4.75195
27421,1.40396e+07,0.722016,-4.84374,0.168456,-5.26838,-4.17747,-4.96864,-4.85931,-4.72888
27422,1.40401e+07,0.722006,-4.85553,0.168877,-5.29121,-4.15982,-4.97455,-4.8759,-4.75175
27423,1.40406e+07,0.721996,-4.82262,0.187106,-5.51267,-4.19789,-4.94821,-4.84052,-4.72359
27424,1.40411e+07,0.721986,-4.82494,0.195173,-5.43651,-3.99627,-4.95805,-4.83837,-4.69537
27425,1.40416e+07,0.721976,-4.81802,0.183671,-5.23442,-3.72517,-4.94321,-4.83125,-4.70524
27426,1.40421e+07,0.721965,-4.84697,0.161609,-5.35683,-4.25882,-4.9548,-4.84806,-4.74131
27427,1.40426e+07,0.721955,-4.83178,0.170051,-5.32183,-4.31333,-4.95256,-4.84722,-4.71934
27428,1.40431e+07,0.721945,-4.83488,0.190913,-5.46581,-4.2392,-4.95598,-4.83884,-4.72245
27429,1.40436e+07,0.721935,-4.85202,0.170591,-5.41611,-4.40293,-4.95167,-4.85942,-4.73634
27430,1.40442e+07,0.721925,-4.8298,0.167929,-5.33883,-4.17404,-4.94353,-4.84,-4.72394
27431,1.40447e+07,0.721915,-4.8284,0.181707,-5.42963,-4.0024,-4.94567,-4.84857,-4.7189
27432,1.40452e+07,0.721905,-4.81651,0.187605,-5.45778,-4.16335,-4.93947,-4.82895,-4.69716
27433,1.40457e+07,0.721895,-4.83232,0.195696,-5.51709,-3.92677,-4.9654,-4.83138,-4.71224
27434,1.40462e+07,0.721884,-4.7923,0.194989,-5.24391,-4.17271,-4.93746,-4.80895,-4.67027
27435,1.40467e+07,0.721874,-4.81682,0.167332,-5.51648,-4.30796,-4.92849,-4.8229,-4.70917
27436,1.40472e+07,0.721864,-4.84801,0.169333,-5.23799,-4.057,-4.95984,-4.8717,-4.74981
27437,1.40477e+07,0.721854,-4.84481,0.173122,-5.37184,-4.01862,-4.95138,-4.85848,-4.73854
27438,1.40483e+07,0.721844,-4.826,0.18941,-5.3144,-3.92523,-4.94543,-4.84026,-4.72836
27439,1.40488e+07,0.721834,-4.82513,0.187193,-5.42571,-4.1691,-4.94772,-4.83982,-4.70805
27440,1.40493e+07,0.721824,-4.82707,0.191318,-5.28633,-4.15254,-4.96411,-4.8564,-4.71726
27441,1.40498e+07,0.721813,-4.83956,0.177237,-5.33394,-4.24336,-4.96505,-4.8516,-4.72514
27442,1.40503e+07,0.721803,-4.81903,0.194387,-5.62637,-3.89562,-4.93843,-4.83561,-4.69871
27443,1.40508e+07,0.721793,-4.8462,0.172301,-5.35165,-4.19745,-4.95987,-4.85917,-4.74715
27444,1.40513e+07,0.721783,-4.81982,0.184081,-5.52369,-4.1122,-4.94273,-4.83433,-4.69746
27445,1.40518e+07,0.721773,-4.81084,0.191729,-5.32662,-4.1048,-4.94418,-4.82284,-4.70681
27446,1.40524e+07,0.721763,-4.83415,0.178971,-5.43407,-4.31407,-4.95429,-4.83997,-4.72118
27447,1.40529e+07,0.721753,-4.83552,0.191996,-5.71992,-4.02046,-4.95111,-4.8374,-4.71357
27448,1.40534e+07,0.721742,-4.82496,0.193807,-5.41088,-3.9948,-4.9555,-4.8335,-4.69878
27449,1.40539e+07,0.721732,-4.85738,0.181879,-5.47771,-4.35267,-4.97866,-4.85393,-4.74324
27450,1.40544e+07,0.721722,-4.80557,0.194495,-5.38767,-4.13741,-4.93836,-4.8175,-4.66811
27451,1.40549e+07,0.721712,-4.84074,0.178397,-5.41016,-4.24581,-4.95839,-4.85663,-4.72668
27452,1.40554e+07,0.721702,-4.84989,0.179338,-5.40232,-4.20818,-4.97481,-4.8671,-4.731
27453,1.40559e+07,0.721692,-4.86875,0.171652,-5.45116,-4.1562,-4.9868,-4.86446,-4.75925
27454,1.40564e+07,0.721682,-4.84935,0.166786,-5.47802,-4.43825,-4.96179,-4.85636,-4.74943
27455,1.4057e+07,0.721671,-4.85689,0.181733,-5.49774,-4.18633,-4.97766,-4.86414,-4.75382
27456,1.40575e+07,0.721661,-4.84531,0.17457,-5.47341,-4.30929,-4.96578,-4.84222,-4.73956
27457,1.4058e+07,0.721651,-4.84512,0.189777,-5.47887,-4.09533,-4.97061,-4.85329,-4.73095
27458,1.40585e+07,0.721641,-4.84423,0.178453,-5.30248,-4.06382,-4.97084,-4.85867,-4.74166
27459,1.4059e+07,0.721631,-4.84229,0.169752,-5.44386,-4.21112,-4.95326,-4.84979,-4.73779
27460,1.40595e+07,0.721621,-4.86075,0.162335,-5.29002,-4.25828,-4.96724,-4.86939,-4.76099
27461,1.406e+07,0.721611,-4.85827,0.177589,-5.30708,-4.08969,-4.97658,-4.87371,-4.7586
27462,1.40605e+07,0.721601,-4.85558,0.159982,-5.46337,-4.37145,-4.96041,-4.8649,-4.75294
27463,1.40611e+07,0.72159,-4.85304,0.171857,-5.46337,-4.30072,-4.96169,-4.86632,-4.75233
27464,1.40616e+07,0.72158,-4.83994,0.178198,-5.42929,-4.33884,-4.95788,-4.84862,-4.71715
27465,1.40621e+07,0.72157,-4.84918,0.161933,-5.23615,-4.31646,-4.95726,-4.85801,-4.75276
27466,1.40626e+07,0.72156,-4.85482,0.157095,-5.27746,-4.33525,-4.95963,-4.86513,-4.75864
27467,1.40631e+07,0.72155,-4.85224,0.182171,-5.40226,-4.26757,-4.96781,-4.86819,-4.74933
27468,1.40636e+07,0.72154,-4.84678,0.188867,-5.52262,-4.12406,-4.97026,-4.85549,-4.73073
27469,1.40641e+07,0.72153,-4.86944,0.174726,-5.43651,-4.28404,-4.98202,-4.87975,-4.77529
27470,1.40646e+07,0.721519,-4.85924,0.173308,-5.46682,-4.21025,-4.97602,-4.8751,-4.75376
27471,1.40652e+07,0.721509,-4.86464,0.173122,-5.5757,-4.14315,-4.97987,-4.86633,-4.75692
27472,1.40657e+07,0.721499,-4.87182,0.175517,-5.40232,-4.1578,-4.98175,-4.8834,-4.77294
27473,1.40662e+07,0.721489,-4.85875,0.160482,-5.46933,-4.28813,-4.95934,-4.8667,-4.75934
27474,1.40667e+07,0.721479,-4.85521,0.171684,-5.49206,-4.39672,-4.97384,-4.86153,-4.74704
27475,1.40672e+07,0.721469,-4.85832,0.173569,-5.4024,-4.12276,-4.96508,-4.87268,-4.7599
27476,1.40677e+07,0.721459,-4.85093,0.184211,-5.43841,-4.25937,-4.97685,-4.85867,-4.74293
27477,1.40682e+07,0.721448,-4.85806,0.167729,-5.41196,-4.35783,-4.97183,-4.86996,-4.75902
27478,1.40687e+07,0.721438,-4.85993,0.190943,-5.43675,-4.15742,-4.98857,-4.86036,-4.74658
27479,1.40692e+07,0.721428,-4.8606,0.176362,-5.4768,-4.28864,-4.98319,-4.87723,-4.75169
27480,1.40698e+07,0.721418,-4.85305,0.158458,-5.26807,-4.40661,-4.96357,-4.85898,-4.75383
27481,1.40703e+07,0.721408,-4.84687,0.168851,-5.32075,-4.25025,-4.96441,-4.85363,-4.74126
27482,1.40708e+07,0.721398,-4.86082,0.182554,-5.44933,-4.21628,-4.97109,-4.86368,-4.75443
27483,1.40713e+07,0.721388,-4.8628,0.165439,-5.41816,-4.21692,-4.97014,-4.87076,-4.76158
27484,1.40718e+07,0.721377,-4.87692,0.164381,-5.43219,-4.28732,-4.98568,-4.87822,-4.76574
27485,1.40723e+07,0.721367,-4.88592,0.159615,-5.46319,-4.25801,-5.00045,-4.89628,-4.79369
27486,1.40728e+07,0.721357,-4.85602,0.177098,-5.35492,-4.15921,-4.96925,-4.86137,-4.75257
27487,1.40733e+07,0.721347,-4.8591,0.176999,-5.46093,-4.17203,-4.97401,-4.86978,-4.76009
27488,1.40739e+07,0.721337,-4.82963,0.199615,-5.62304,-3.95406,-4.95506,-4.83739,-4.71342
27489,1.40744e+07,0.721327,-4.84757,0.159911,-5.50244,-4.37185,-4.95252,-4.84729,-4.75281
27490,1.40749e+07,0.721317,-4.87066,0.163915,-5.38156,-4.35083,-4.98632,-4.87516,-4.77723
27491,1.40754e+07,0.721307,-4.83942,0.171849,-5.40965,-4.26989,-4.95292,-4.84233,-4.72941
27492,1.40759e+07,0.721296,-4.85534,0.164844,-5.44383,-4.21815,-4.95504,-4.86764,-4.74963
27493,1.40764e+07,0.721286,-4.87338,0.162074,-5.4072,-4.28747,-4.98475,-4.87857,-4.77751
27494,1.40769e+07,0.721276,-4.85883,0.164644,-5.40831,-4.12988,-4.97563,-4.86661,-4.75775
27495,1.40774e+07,0.721266,-4.86333,0.173235,-5.41332,-4.23427,-4.97134,-4.87273,-4.7507
27496,1.4078e+07,0.721256,-4.85304,0.170546,-5.35287,-4.11419,-4.96564,-4.86378,-4.76587
27497,1.40785e+07,0.721246,-4.82919,0.176187,-5.32357,-4.10883,-4.94761,-4.84426,-4.72633
27498,1.4079e+07,0.721236,-4.82498,0.17994,-5.31755,-4.11615,-4.94623,-4.83744,-4.71285
27499,1.40795e+07,0.721225,-4.81333,0.201989,-5.45364,-4.03891,-4.95162,-4.8235,-4.68393
27500,1.408e+07,0.721215,-4.82757,0.18438,-5.62408,-4.04662,-4.94768,-4.8413,-4.73022
